Name;Scope Project1;
File;C:\Users\Tobno\Desktop\VentilDeadband\MainOpp\23-6prosent.csv;
Starttime of export;134214199285600000;torsdag 23. april 2026;14:12:08.560
Endtime of export;134214199411782702;torsdag 23. april 2026;14:12:21.178


Name;fPresSupply_bar (1);Name;fPres2A_bar;Name;fPres2B_bar;Name;fCylinder2_mm;Name;fValve2_V;Name;fSensor2_V
1530;153.00759910885952;1530;68.337046418652918;1530;0.18311105685598317;1530;89.420782524267281;1530;6.1799981688894317;1530;6.0716574602496411
1540;153.09305093539231;1540;68.300424207281722;1540;0.17090365306558428;1540;89.4603254989167;1540;6.1799981688894317;1540;6.0698263496810814
1550;153.2029175695059;1550;68.422498245185707;1550;0.20752586443678089;1550;89.4603254989167;1550;6.1799981688894317;1550;6.0701315347758413
1560;153.26395458845789;1560;68.4347056489761;1560;0.23194067201757868;1560;89.420782524267281;1560;6.1799981688894317;1560;6.0698263496810814
1570;153.28836939603869;1570;68.4591204565569;1570;0.21973326822717978;1570;89.4603254989167;1570;6.1799981688894317;1570;6.0710470900601212
1580;153.2029175695059;1580;68.385876033814512;1580;0.21973326822717978;1580;89.4603254989167;1580;6.1799981688894317;1580;6.0692159794915614
1590;153.26395458845789;1590;68.422498245185707;1590;0.21973326822717978;1590;89.49986847356611;1590;6.1799981688894317;1590;6.0683004242072816
1600;153.15408795434431;1600;68.373668630024113;1600;0.20752586443678089;1600;89.49986847356611;1600;6.1799981688894317;1600;6.0707419049653613
1610;153.14188055055391;1610;68.373668630024113;1610;0.2563554795983764;1610;89.578954422864925;1610;6.1799981688894317;1610;6.0704367198706013
1620;153.1907101657155;1620;68.4347056489761;1620;0.23194067201757868;1620;89.49986847356611;1620;6.1799981688894317;1620;6.0701315347758413
1630;153.1785027619251;1630;68.373668630024113;1630;0.20752586443678089;1630;89.4603254989167;1630;6.1799981688894317;1630;6.0686056093020415
1640;153.04422132023072;1640;68.39808343760491;1640;0.21973326822717978;1640;89.49986847356611;1640;6.1799981688894317;1640;6.0719626453444011
1650;153.1907101657155;1650;68.4469130527665;1650;0.20752586443678089;1650;89.49986847356611;1650;6.1799981688894317;1650;6.0698263496810814
1660;153.2029175695059;1660;68.4713278603473;1660;0.23194067201757868;1660;89.4603254989167;1660;6.1799981688894317;1660;6.0698263496810814
1670;153.2273323770867;1670;68.324839014862519;1670;0.20752586443678089;1670;89.420782524267281;1670;6.1799981688894317;1670;6.0698263496810814
1680;153.2029175695059;1680;68.276009399700925;1680;0.18311105685598317;1680;89.4603254989167;1680;6.1799981688894317;1680;6.0716574602496411
1690;153.2395397808771;1690;68.422498245185707;1690;0.18311105685598317;1690;89.4603254989167;1690;6.1799981688894317;1690;6.0701315347758413
1700;153.37382122257148;1700;68.4713278603473;1700;0.20752586443678089;1700;89.4603254989167;1700;6.1799981688894317;1700;6.0679952391125216
1710;153.2029175695059;1710;68.385876033814512;1710;0.21973326822717978;1710;89.4603254989167;1710;6.1799981688894317;1710;6.0710470900601212
1720;153.1907101657155;1720;68.544572283089693;1720;0.21973326822717978;1720;89.4603254989167;1720;6.1799981688894317;1720;6.0698263496810814
1730;153.09305093539231;1730;68.5201574755089;1730;0.18311105685598317;1730;89.4603254989167;1730;6.1799981688894317;1730;6.0695211645863214
1740;153.1785027619251;1740;68.39808343760491;1740;0.21973326822717978;1740;89.381239549617874;1740;6.1799981688894317;1740;6.0686056093020415
1750;153.2395397808771;1750;68.385876033814512;1750;0.21973326822717978;1750;89.4603254989167;1750;6.1799981688894317;1750;6.0716574602496411
1760;153.14188055055391;1760;68.288216803491324;1760;0.18311105685598317;1760;89.4603254989167;1760;6.1799981688894317;1760;6.0698263496810814
1770;153.08084353160191;1770;68.39808343760491;1770;0.17090365306558428;1770;89.4603254989167;1770;6.1799981688894317;1770;6.0692159794915614
1780;153.06863612781152;1780;68.300424207281722;1780;0.18311105685598317;1780;89.49986847356611;1780;6.1799981688894317;1780;6.0695211645863214
1790;153.2029175695059;1790;68.349253822443316;1790;0.20752586443678089;1790;89.49986847356611;1790;6.1799981688894317;1790;6.0704367198706013
1800;153.2273323770867;1800;68.4713278603473;1800;0.20752586443678089;1800;89.49986847356611;1800;6.1799981688894317;1800;6.0698263496810814
1810;153.1907101657155;1810;68.4713278603473;1810;0.21973326822717978;1810;89.4603254989167;1810;6.1799981688894317;1810;6.0686056093020415
1820;153.04422132023072;1820;68.373668630024113;1820;0.20752586443678089;1820;89.420782524267281;1820;6.1799981688894317;1820;6.0716574602496411
1830;153.1785027619251;1830;68.349253822443316;1830;0.20752586443678089;1830;89.420782524267281;1830;6.1799981688894317;1830;6.0701315347758413
1840;153.2029175695059;1840;68.4591204565569;1840;0.23194067201757868;1840;89.4603254989167;1840;6.1799981688894317;1840;6.0701315347758413
1850;153.10525833918271;1850;68.39808343760491;1850;0.20752586443678089;1850;89.381239549617874;1850;6.1799981688894317;1850;6.0686056093020415
1860;153.1785027619251;1860;68.300424207281722;1860;0.23194067201757868;1860;89.420782524267281;1860;6.1799981688894317;1860;6.0716574602496411
1870;153.2029175695059;1870;68.324839014862519;1870;0.23194067201757868;1870;89.4603254989167;1870;6.1799981688894317;1870;6.0698263496810814
1880;153.2029175695059;1880;68.4347056489761;1880;0.20752586443678089;1880;89.49986847356611;1880;6.1799981688894317;1880;6.0692159794915614
1890;153.26395458845789;1890;68.349253822443316;1890;0.18311105685598317;1890;89.4603254989167;1890;6.1799981688894317;1890;6.0704367198706013
1900;153.26395458845789;1900;68.361461226233715;1900;0.21973326822717978;1900;89.4603254989167;1900;6.1799981688894317;1900;6.0704367198706013
