Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P20.csv;
Starttime of export;134222763777670000;søndag 3. mai 2026;12:06:17.767
Endtime of export;134222764427070000;søndag 3. mai 2026;12:07:22.707


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1360;0.3501304686862543;1360;0.34964281471001274;1360;0;1360;0;1360;0.0011340168893592864;1360;0.00052612573148530517;1360;0
1370;0.3501304686862543;1370;0.349604342954769;1370;0;1370;0;1370;0.0011340168893592864;1370;0.00052612573148530517;1370;0
1380;0.3501304686862543;1380;0.34952739944428152;1380;0;1380;0;1380;0.0011340168893592864;1380;0.00052612573148530517;1380;0
1390;0.3501304686862543;1390;0.34952739944428152;1390;0;1390;0;1390;0.0011340168893592864;1390;0.00052612573148530517;1390;0
1400;0.3501304686862543;1400;0.34952739944428152;1400;0;1400;0;1400;0.0011340168893592864;1400;0.00052612573148530517;1400;0
1410;0.3501304686862543;1410;0.349604342954769;1410;0;1410;0;1410;0.0011340168893592864;1410;0.00052612573148530517;1410;0
1420;0.3501304686862543;1420;0.34952739944428152;1420;0;1420;0;1420;0.0011340168893592864;1420;0.00052612573148530517;1420;0
1430;0.3501304686862543;1430;0.349450455933794;1430;0;1430;0;1430;0.0011340168893592864;1430;0.00052612573148530517;1430;0
1440;0.3501304686862543;1440;0.34948892768903778;1440;0;1440;0;1440;0.0011340168893592864;1440;0.00052612573148530517;1440;0
1450;0.3501304686862543;1450;0.349604342954769;1450;0;1450;0;1450;0.0011340168893592864;1450;0.00052612573148530517;1450;0
1460;0.3501304686862543;1460;0.34964281471001274;1460;0;1460;0;1460;0.0011340168893592864;1460;0.00052612573148530517;1460;0
1470;0.3501304686862543;1470;0.34952739944428152;1470;0;1470;0;1470;0.0011340168893592864;1470;0.00052612573148530517;1470;0
1480;0.3501304686862543;1480;0.34952739944428152;1480;0;1480;0;1480;0.0011340168893592864;1480;0.00052612573148530517;1480;0
1490;0.3501304686862543;1490;0.349604342954769;1490;0;1490;0;1490;0.0011340168893592864;1490;0.00052612573148530517;1490;0
1500;0.3501304686862543;1500;0.349604342954769;1500;0;1500;0;1500;0.0011340168893592864;1500;0.00052612573148530517;1500;0
1510;0.3501304686862543;1510;0.34964281471001274;1510;0;1510;0;1510;0.0011340168893592864;1510;0.00052612573148530517;1510;0
1520;0.3501304686862543;1520;0.34964281471001274;1520;0;1520;0;1520;0.0011340168893592864;1520;0.00052612573148530517;1520;0
