Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\Scope Project.csv;
Starttime of export;134222747887170000;søndag 3. mai 2026;11:39:48.717
Endtime of export;134222748520570000;søndag 3. mai 2026;11:40:52.057


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
870;0.35015413325666189;870;0.44366778452573635;870;0;870;0;870;0.0012324323660605719;870;0;870;0
880;0.35015413325666189;880;0.44374472803622389;880;0;880;0;880;0.0012324323660605719;880;0;880;0
890;0.35015413325666189;890;0.44374472803622389;890;0;890;0;890;0.0012324323660605719;890;0;890;0
900;0.35015413325666189;900;0.44370625628098009;900;0;900;0;900;0.0012324323660605719;900;0;900;0
910;0.35015413325666189;910;0.44374472803622389;910;0;910;0;910;0.0012324323660605719;910;0;910;0
920;0.35015413325666189;920;0.44366778452573635;920;0;920;0;920;0.0012324323660605719;920;0;920;0
930;0.35015413325666189;930;0.44362931277049261;930;0;930;0;930;0.0012324323660605719;930;0;930;0
940;0.35015413325666189;940;0.44370625628098009;940;0;940;0;940;0.0012324323660605719;940;0;940;0
950;0.35015413325666189;950;0.44374472803622389;950;0;950;0;950;0.0012324323660605719;950;0;950;0
960;0.35015413325666189;960;0.44374472803622389;960;0;960;0;960;0.0012324323660605719;960;0;960;0
970;0.35015413325666189;970;0.44366778452573635;970;0;970;0;970;0.0012324323660605719;970;0;970;0
980;0.35015413325666189;980;0.44370625628098009;980;0;980;0;980;0.0012324323660605719;980;0;980;0
990;0.35015413325666189;990;0.44366778452573635;990;0;990;0;990;0.0012324323660605719;990;0;990;0
1000;0.35015413325666189;1000;0.44366778452573635;1000;0;1000;0;1000;0.0012324323660605719;1000;0;1000;0
1010;0.35015413325666189;1010;0.44366778452573635;1010;0;1010;0;1010;0.0012324323660605719;1010;0;1010;0
1020;0.35015413325666189;1020;0.44370625628098009;1020;0;1020;0;1020;0.0012324323660605719;1020;0;1020;0
1030;0.35015413325666189;1030;0.44366778452573635;1030;0;1030;0;1030;0.0012324323660605719;1030;0;1030;0
1040;0.35015413325666189;1040;0.44362931277049261;1040;0;1040;0;1040;0.0012324323660605719;1040;0;1040;0
1050;0.35015413325666189;1050;0.44366778452573635;1050;0;1050;0;1050;0.0012324323660605719;1050;0;1050;0
1060;0.35015413325666189;1060;0.44370625628098009;1060;0;1060;0;1060;0.0012324323660605719;1060;0;1060;0
1070;0.35015413325666189;1070;0.44370625628098009;1070;0;1070;0;1070;0.0012324323660605719;1070;0;1070;0
1080;0.35015413325666189;1080;0.44374472803622389;1080;0;1080;0;1080;0.0012324323660605719;1080;0;1080;0
1090;0.35015413325666189;1090;0.44374472803622389;1090;0;1090;0;1090;0.0012324323660605719;1090;0;1090;0
