Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\FeedForward\Main\P15 (2).csv;
Starttime of export;134222761729170000;søndag 3. mai 2026;12:02:52.917
Endtime of export;134222762171070000;søndag 3. mai 2026;12:03:37.107


Name;fXRef;Name;fPistonPosition;Name;fFF;Name;fU;Name;fXDotRef;Name;fError;Name;fPID
1270;0.35030195206898956;1270;0.34948892768903778;1270;0;1270;0;1270;0.0017237020755587172;1270;0.00081302437995178778;1270;0
1280;0.35030195206898956;1280;0.34952739944428152;1280;0;1280;0;1280;0.0017237020755587172;1280;0.00081302437995178778;1280;0
1290;0.35030195206898956;1290;0.349604342954769;1290;0;1290;0;1290;0.0017237020755587172;1290;0.00081302437995178778;1290;0
1300;0.35030195206898956;1300;0.34952739944428152;1300;0;1300;0;1300;0.0017237020755587172;1300;0.00081302437995178778;1300;0
1310;0.35030195206898956;1310;0.34948892768903778;1310;0;1310;0;1310;0.0017237020755587172;1310;0.00081302437995178778;1310;0
1320;0.35030195206898956;1320;0.34948892768903778;1320;0;1320;0;1320;0.0017237020755587172;1320;0.00081302437995178778;1320;0
1330;0.35030195206898956;1330;0.34952739944428152;1330;0;1330;0;1330;0.0017237020755587172;1330;0.00081302437995178778;1330;0
1340;0.35030195206898956;1340;0.34952739944428152;1340;0;1340;0;1340;0.0017237020755587172;1340;0.00081302437995178778;1340;0
1350;0.35030195206898956;1350;0.34948892768903778;1350;0;1350;0;1350;0.0017237020755587172;1350;0.00081302437995178778;1350;0
1360;0.35030195206898956;1360;0.34952739944428152;1360;0;1360;0;1360;0.0017237020755587172;1360;0.00081302437995178778;1360;0
1370;0.35030195206898956;1370;0.34952739944428152;1370;0;1370;0;1370;0.0017237020755587172;1370;0.00081302437995178778;1370;0
1380;0.35030195206898956;1380;0.34948892768903778;1380;0;1380;0;1380;0.0017237020755587172;1380;0.00081302437995178778;1380;0
1390;0.35030195206898956;1390;0.34948892768903778;1390;0;1390;0;1390;0.0017237020755587172;1390;0.00081302437995178778;1390;0
1400;0.35030195206898956;1400;0.34948892768903778;1400;0;1400;0;1400;0.0017237020755587172;1400;0.00081302437995178778;1400;0
1410;0.35030195206898956;1410;0.34941198417855024;1410;0;1410;0;1410;0.0017237020755587172;1410;0.00081302437995178778;1410;0
1420;0.35030195206898956;1420;0.34941198417855024;1420;0;1420;0;1420;0.0017237020755587172;1420;0.00081302437995178778;1420;0
1430;0.35030195206898956;1430;0.34941198417855024;1430;0;1430;0;1430;0.0017237020755587172;1430;0.00081302437995178778;1430;0
1440;0.35030195206898956;1440;0.34948892768903778;1440;0;1440;0;1440;0.0017237020755587172;1440;0.00081302437995178778;1440;0
1450;0.35030195206898956;1450;0.34948892768903778;1450;0;1450;0;1450;0.0017237020755587172;1450;0.00081302437995178778;1450;0
1460;0.35030195206898956;1460;0.34952739944428152;1460;0;1460;0;1460;0.0017237020755587172;1460;0.00081302437995178778;1460;0
1470;0.35030195206898956;1470;0.349450455933794;1470;0;1470;0;1470;0.0017237020755587172;1470;0.00081302437995178778;1470;0
1480;0.35030195206898956;1480;0.34948892768903778;1480;0;1480;0;1480;0.0017237020755587172;1480;0.00081302437995178778;1480;0
1490;0.35030195206898956;1490;0.34948892768903778;1490;0;1490;0;1490;0.0017237020755587172;1490;0.00081302437995178778;1490;0
1500;0.35030195206898956;1500;0.34948892768903778;1500;0;1500;0;1500;0.0017237020755587172;1500;0.00081302437995178778;1500;0
1510;0.35030195206898956;1510;0.34952739944428152;1510;0;1510;0;1510;0.0017237020755587172;1510;0.00081302437995178778;1510;0
1520;0.35030195206898956;1520;0.34952739944428152;1520;0;1520;0;1520;0.0017237020755587172;1520;0.00081302437995178778;1520;0
1530;0.35030195206898956;1530;0.34952739944428152;1530;0;1530;0;1530;0.0017237020755587172;1530;0.00081302437995178778;1530;0
1540;0.35030195206898956;1540;0.34948892768903778;1540;0;1540;0;1540;0.0017237020755587172;1540;0.00081302437995178778;1540;0
1550;0.35030195206898956;1550;0.34948892768903778;1550;0;1550;0;1550;0.0017237020755587172;1550;0.00081302437995178778;1550;0
1560;0.35030195206898956;1560;0.34948892768903778;1560;0;1560;0;1560;0.0017237020755587172;1560;0.00081302437995178778;1560;0
1570;0.35030195206898956;1570;0.34952739944428152;1570;0;1570;0;1570;0.0017237020755587172;1570;0.00081302437995178778;1570;0
1580;0.35030195206898956;1580;0.34952739944428152;1580;0;1580;0;1580;0.0017237020755587172;1580;0.00081302437995178778;1580;0
1590;0.35030195206898956;1590;0.34952739944428152;1590;0;1590;0;1590;0.0017237020755587172;1590;0.00081302437995178778;1590;0
1600;0.35030195206898956;1600;0.349604342954769;1600;0;1600;0;1600;0.0017237020755587172;1600;0.00081302437995178778;1600;0
1610;0.35030195206898956;1610;0.34948892768903778;1610;0;1610;0;1610;0.0017237020755587172;1610;0.00081302437995178778;1610;0
1620;0.35030195206898956;1620;0.34952739944428152;1620;0;1620;0;1620;0.0017237020755587172;1620;0.00081302437995178778;1620;0
1630;0.35030195206898956;1630;0.349604342954769;1630;0;1630;0;1630;0.0017237020755587172;1630;0.00081302437995178778;1630;0
1640;0.35030195206898956;1640;0.34952739944428152;1640;0;1640;0;1640;0.0017237020755587172;1640;0.00081302437995178778;1640;0
1650;0.35030195206898956;1650;0.34952739944428152;1650;0;1650;0;1650;0.0017237020755587172;1650;0.00081302437995178778;1650;0
1660;0.35030195206898956;1660;0.34952739944428152;1660;0;1660;0;1660;0.0017237020755587172;1660;0.00081302437995178778;1660;0
1670;0.35030195206898956;1670;0.34952739944428152;1670;0;1670;0;1670;0.0017237020755587172;1670;0.00081302437995178778;1670;0
