Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\MAINFRIC.csv;
Starttime of export;134225416292140000;onsdag 6. mai 2026;13:47:09.214
Endtime of export;134225416573394775;onsdag 6. mai 2026;13:47:37.339


Name;fMain_Spool;Name;fU;Name;fMain_Position_mm;Name;fMain_Pa_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_bar;Name;fPs_bar
21580;-0.26413769951475574;21580;-0.28041928721940662;21580;352.9514;21580;4.4557023;21580;84.68276;21580;49.6353035;21580;152.494888
21590;-0.26291695913571578;21590;-0.27951908793628977;21590;352.874451;21590;4.41908026;21590;84.5851;21590;49.5376434;21590;152.616959
21600;-0.2635273293252357;21600;-0.28011783735772011;21600;352.874451;21600;4.260384;21600;84.5606842;21600;49.4399872;21600;152.580338
21610;-0.26242866298409984;21610;-0.28068052371803176;21610;352.874451;21610;4.297006;21610;84.60951;21610;49.3423271;21610;152.629166
21620;-0.26285592211676378;21620;-0.27981745267602071;21620;352.7975;21620;4.21155453;21620;84.5973053;21620;49.2568741;21620;152.531509
21630;-0.26175725577562792;21630;-0.27888260731369074;21630;352.720551;21630;4.15051746;21630;84.4386139;21630;49.220253;21630;152.6902
21640;-0.26212347788933987;21640;-0.27873933418640334;21640;352.6821;21640;4.06506538;21640;84.34095;21640;49.1836281;21640;152.604752
21650;-0.26139103366191596;21650;-0.27703819408786473;21650;352.566681;21650;4.0894804;21650;84.32874;21650;49.0737648;21650;152.739029
21660;-0.261268959624012;21660;-0.27754426791935743;21660;352.566681;21660;4.016236;21660;84.3165359;21660;49.1225929;21660;152.946564
21670;-0.2609027375103;21670;-0.27662310328082412;21670;352.489716;21670;3.97961354;21670;84.2799149;21670;49.03714;21670;152.861115
21680;-0.25992614520706814;21680;-0.27713196026125747;21680;352.489716;21680;4.052858;21680;84.3165359;21680;48.9394836;21680;152.8367
21690;-0.2602313303018281;21690;-0.27693683913670442;21690;352.451263;21690;3.90636921;21690;84.3165359;21690;48.8418236;21690;152.678
21700;-0.25913266396069207;21700;-0.2766960879530127;21700;352.412781;21700;3.82091737;21700;84.1944656;21700;48.75637;21700;152.65358
21710;-0.259620960112308;21710;-0.27502333623449982;21710;352.297363;21710;3.869747;21710;84.24329;21710;48.7441635;21710;152.555923
21720;-0.25852229377117214;21720;-0.2754472290175522;21720;352.297363;21720;3.88195443;21720;84.26771;21720;48.5976753;21720;152.629166
21730;-0.25913266396069207;21730;-0.27447616176839962;21730;352.220428;21730;3.82091737;21730;84.07239;21730;48.52443;21730;152.494888
21740;-0.25827814569536417;21740;-0.27346349996078539;21740;352.1435;21740;3.88195443;21740;84.02356;21740;48.57326;21740;152.592545
21750;-0.25815607165746018;21750;-0.27321733745025811;21750;352.105;21750;3.8941617;21750;84.17005;21750;48.6342964;21750;152.531509
21760;-0.25742362743003627;21760;-0.2707400948048081;21760;351.9511;21760;3.80871;21760;84.17005;21760;48.5366364;21760;152.409439
21770;-0.25681325724051635;21770;-0.27119511960763587;21770;351.9511;21770;3.65001369;21770;84.17005;21770;48.65871;21770;152.433853
21780;-0.25675222022156435;21780;-0.27086156499008934;21780;351.912659;21780;3.540147;21780;84.0968;21780;48.56105;21780;152.409439
21790;-0.25534836878566847;21790;-0.2697240808094597;21790;351.8357;21790;3.5279398;21790;83.98694;21790;48.3046951;21790;152.458267
21800;-0.25528733176671647;21800;-0.26940421400577613;21800;351.797241;21800;3.5279398;21800;83.88928;21800;48.20704;21800;152.299576
21810;-0.25406659138767662;21810;-0.26758189743738348;21810;351.681824;21810;3.5279398;21810;83.9137;21810;48.1582069;21810;152.299576
21820;-0.25443281350138858;21820;-0.26799550018923529;21820;351.681824;21820;3.41807318;21820;83.93811;21820;48.19483;21820;152.17749
21830;-0.25315103610339673;21830;-0.26829237124326216;21830;351.681824;21830;3.36924338;21830;83.93811;21830;48.170414;21830;152.397232
21840;-0.25302896206549275;21840;-0.26715452886634067;21840;351.6049;21840;3.34482861;21840;83.97473;21840;48.04834;21840;152.372818
21850;-0.25205236976226086;21850;-0.26677085757765667;21850;351.5664;21850;3.34482861;21850;83.88928;21850;47.9873047;21850;152.275162
21860;-0.25131992553483684;21860;-0.26710961298123964;21860;351.5664;21860;3.34482861;21860;83.81603;21860;48.09717;21860;152.3362
21870;-0.25095370342112489;21870;-0.26372631642995964;21870;351.374054;21870;3.357036;21870;83.88928;21870;47.96289;21870;152.372818
21880;-0.250160222174749;21880;-0.26326513439001575;21880;351.335571;21880;3.36924338;21880;83.9137;21880;47.7919846;21880;152.3362
21890;-0.250099185155797;21890;-0.2628474688096219;21890;351.2971;21890;3.25937676;21890;83.79162;21890;47.7065353;21890;152.165283
21900;-0.24887844477675714;21900;-0.2630555021303122;21900;351.2971;21900;3.13730288;21900;83.63293;21900;47.58446;21900;152.3362
21910;-0.24906155583361311;21910;-0.26258176626096169;21910;351.258636;21910;3.12509537;21910;83.54747;21910;47.5478363;21910;152.3484
21920;-0.24704733420819727;21920;-0.26279499720525268;21920;351.258636;21920;3.21054721;21920;83.53526;21920;47.437973;21920;152.421646
21930;-0.24710837122714926;21930;-0.26229854397458835;21930;351.220154;21930;3.11288786;21930;83.41319;21930;47.3159;21930;152.3484
21940;-0.24619281594286938;21940;-0.25952225476973506;21940;351.066284;21940;3.03964353;21940;83.47423;21940;47.1449928;21940;152.543716
21950;-0.24613177892391738;21950;-0.2589574734085936;21950;351.0278;21950;3.0640583;21950;83.4498138;21950;47.1327858;21950;152.775665
21960;-0.24539933469649347;21960;-0.25845584563961393;21960;350.989319;21960;3.11288786;21960;83.2911148;21960;47.05954;21960;152.629166
21970;-0.24460585345011757;21970;-0.25934207990424479;21970;351.0278;21970;3.0640583;21970;83.21787;21970;46.9496765;21970;152.714615
21980;-0.24411755729850154;21980;-0.25803841620225848;21980;350.950867;21980;2.9175694;21980;83.19346;21980;46.91305;21980;152.812286
21990;-0.24234748374889375;21990;-0.25741860001331029;21990;350.912384;21990;2.88094735;21990;83.13242;21990;46.77877;21990;152.970978
22000;-0.24246955778679774;22000;-0.25756016996854536;22000;350.912384;22000;2.8321178;22000;83.0103455;22000;46.60787;22000;152.909943
22010;-0.24167607654042184;22010;-0.25694588068454455;22010;350.8739;22010;2.77108073;22010;82.98593;22010;46.51021;22010;152.983185
22020;-0.24210333567308578;22020;-0.25637132297974563;22020;350.835449;22020;2.844325;22020;82.9737244;22020;46.473587;22020;152.885529
22030;-0.24039429914243;22030;-0.25427229760634712;22030;350.720032;22030;2.746666;22030;82.94931;22030;46.375927;22030;152.958771
22040;-0.24045533616138198;22040;-0.25512798263821673;22040;350.758484;22040;2.63679934;22040;82.8882751;22040;46.36372;22040;152.92215
22050;-0.23990600299081385;22050;-0.25369040318077574;22050;350.681549;22050;2.661214;22050;82.79061;22050;46.1928177;22050;153.141876
22060;-0.23929563280129393;22060;-0.25301217260628428;22060;350.643066;22060;2.661214;22060;82.6563339;22060;46.08295;22060;153.239532
22070;-0.23844111453596603;22070;-0.25306401886129776;22070;350.643066;22070;2.57576227;22070;82.57088;22070;45.85101;22070;153.16629
22080;-0.23740348521378216;22080;-0.25168278209736583;22080;350.566132;22080;2.57576227;22080;82.46101;22080;45.8388023;22080;153.117462
22090;-0.23758659627063813;22090;-0.25103531607634166;22090;350.527679;22090;2.5025177;22090;82.4121857;22090;45.8388023;22090;153.0076
22100;-0.23612170781579023;22100;-0.25100553705087;22100;350.527679;22100;2.392651;22100;82.4121857;22100;45.60686;22100;153.16629
22110;-0.23636585589159828;22110;-0.24957641772091443;22110;350.4507;22110;2.3682363;22110;82.42439;22110;45.496994;22110;153.080841
22120;-0.23526718955046233;22120;-0.24883514441096605;22120;350.412262;22120;2.31940675;22120;82.36335;22120;45.3016739;22120;153.068634
22130;-0.23545030060731831;22130;-0.24740857276787892;22130;350.3353;22130;2.28278446;22130;82.26569;22130;45.2162247;22130;152.873322
22140;-0.23398541215247048;22140;-0.24738210932600974;22140;350.3353;22140;2.2217474;22140;82.15583;22140;45.2040176;22140;153.0076
22150;-0.23343607898190255;22150;-0.24808676062701956;22150;350.373779;22150;2.2217474;22150;82.14362;22150;45.1063576;22150;152.995392
22160;-0.23270363475447864;22160;-0.24729945868111752;22160;350.3353;22160;2.20954013;22160;82.19245;22160;44.9232445;22160;152.995392
22170;-0.23172704245124667;22170;-0.24651216265108572;22170;350.296844;22170;2.12408829;22170;82.09479;22170;44.8744164;22170;153.068634
22180;-0.23123874629963073;22180;-0.24500236657047769;22180;350.219879;22180;2.050844;22180;81.97272;22180;44.6913071;22180;152.897736
22190;-0.23020111697744686;22190;-0.24569098062476835;22190;350.258362;22190;1.98980677;22190;81.97272;22190;44.593647;22190;152.714615
22200;-0.23075045014801479;22200;-0.24491385231554053;22200;350.219879;22200;1.97759938;22200;81.83843;22200;44.5204;22200;152.5071
22210;-0.22928556169316697;22210;-0.24332409497264496;22210;350.142944;22210;1.94097722;22210;81.72857;22210;44.44716;22210;152.6902
22220;-0.22940763573107095;22220;-0.24177635064098141;22220;350.066;22220;1.91656244;22220;81.6675339;22220;44.42274;22220;152.616959
22230;-0.22812585833307891;22230;-0.24162578415657959;22230;350.066;22230;1.85552537;22230;81.64312;22230;44.25184;22230;152.702408
22240;-0.2282479323709829;22240;-0.2407971034679931;22240;350.027527;22240;1.79448831;22240;81.63091;22240;44.1908035;22240;152.5193
22250;-0.22721030304879902;22250;-0.2399311826691885;22250;349.989075;22250;1.75786614;22250;81.55766;22250;44.1297646;22250;152.482681
22260;-0.22623371074556714;22260;-0.23977201502216638;22260;349.989075;22260;1.721244;22260;81.47221;22260;44.1663857;22260;152.616959
22270;-0.22550126651814323;22270;-0.23958917793580153;22270;349.989075;22270;1.69682908;22270;81.49663;22270;43.9954834;22270;152.616959
22280;-0.22446363719595927;22280;-0.2393774456758837;22280;349.989075;22280;1.59916985;22280;81.4478;22280;43.8001633;22280;152.702408
22290;-0.22434156315805528;22290;-0.2377366930706783;22290;349.9121;22290;1.51371813;22290;81.3501358;22290;43.77575;22290;152.678
22300;-0.22281563768425547;22300;-0.2360517148661061;22300;349.835175;22300;1.52592552;22300;81.27689;22300;43.62926;22300;152.739029
22310;-0.22299874874111145;22310;-0.23586155647338458;22310;349.835175;22310;1.47709584;22310;81.20365;22310;43.5316;22310;152.555923
22320;-0.22183904538102359;22320;-0.2356259470983092;22320;349.835175;22320;1.44047368;22320;81.17924;22320;43.45836;22320;152.616959
22330;-0.22196111941892757;22330;-0.23465655250115697;22330;349.7967;22330;1.45268106;22330;81.10599;22330;43.39732;22330;152.629166
22340;-0.22031311990722369;22340;-0.23291620397953164;22340;349.719757;22340;1.4160589;22340;80.9595;22340;43.29966;22340;152.800079
22350;-0.21976378673665575;22350;-0.23409556794412356;22350;349.7967;22350;1.29398477;22350;80.910675;22350;43.1897964;22350;152.909943
22360;-0.21903134250923184;22360;-0.23382183669067608;22360;349.7967;22360;1.28177738;22360;80.84963;22360;43.0921364;22360;152.885529
22370;-0.21799371318704797;22370;-0.23353108723830118;22370;349.7967;22370;1.29398477;22370;80.8008041;22370;43.0677223;22370;152.970978
22380;-0.217627491073336;22380;-0.23249908211598752;22380;349.75824;22380;1.20853293;22380;80.8374252;22380;42.9578552;22380;152.958771
22390;-0.21646778771324807;22390;-0.23142518732737874;22390;349.719757;22390;1.20853293;22390;80.73977;22390;42.83578;22390;153.16629
22400;-0.21683400982696011;22400;-0.23111004704360502;22400;349.719757;22400;1.17191076;22400;80.64211;22400;42.7625351;22400;153.117462
22410;-0.21549119541001618;22410;-0.23003046833739821;22410;349.681274;22410;1.04983675;22410;80.5200348;22410;42.6282539;22410;153.1785
22420;-0.21573534348582415;22420;-0.22897032372320855;22420;349.642822;22420;1.03762937;22420;80.5200348;22420;42.60384;22420;153.093048
22430;-0.21433149204992832;22430;-0.22860523195215696;22430;349.642822;22430;1.09866631;22430;80.56886;22430;42.56722;22430;153.1907
22440;-0.21433149204992832;22440;-0.22822831724031734;22440;349.642822;22440;1.07425153;22440;80.41017;22440;42.4939728;22440;153.251755
22450;-0.21341593676564843;22450;-0.225641211933133;22450;349.5274;22450;1.00100708;22450;80.25147;22450;42.35969;22450;153.300583
22460;-0.21256141850032045;22460;-0.22669205092519729;22460;349.60434;22460;0.9887997;22460;80.22706;22460;42.26203;22460;153.43486
22470;-0.21201208532975252;22470;-0.22702266513059741;22470;349.642822;22470;0.9521775;22470;80.27589;22470;42.17658;22470;153.373825
22480;-0.21115756706442462;22480;-0.22586122483452872;22480;349.60434;22480;0.8545183;22480;80.15382;22480;42.12775;22480;153.520309
22490;-0.21079134495071267;22490;-0.22396221469654681;22490;349.5274;22490;0.8789331;22490;80.03174;22490;42.03009;22490;153.569138
22500;-0.20932645649586484;22500;-0.22277407333391447;22500;349.488922;22500;0.781273842;22500;80.15382;22500;42.0422974;22500;153.8133
22510;-0.20975371562852879;22510;-0.22161837249074828;22510;349.45047;22510;0.5981628;22510;80.17823;22510;42.03009;22510;153.569138
22520;-0.20853297524948874;22520;-0.22114946799576377;22520;349.45047;22520;0.5981628;22520;80.08057;22520;41.8713951;22520;153.5081
22530;-0.20841090121158476;22530;-0.22068360346446092;22530;349.45047;22530;0.634785;22530;80.0073242;22530;41.834774;22530;153.398239
22540;-0.20682393871883295;22540;-0.22019728001283015;22540;349.45047;22540;0.6103702;22540;79.98291;22540;41.8103561;22540;153.386032
22550;-0.20603045747245705;22550;-0.21896532486642942;22550;349.412;22550;0.5249184;22550;79.99512;22550;41.7249069;22550;153.3372
22560;-0.20505386516922508;22560;-0.21844889593795272;22560;349.412;22560;0.488296151;22560;79.921875;22560;41.51738;22560;153.202911
22570;-0.20419934690389718;22570;-0.21938677899781384;22570;349.488922;22570;0.5249184;22570;79.83642;22570;41.48076;22570;153.1785
22580;-0.20389416180913722;22580;-0.217397140727962;22580;349.412;22580;0.5249184;22580;79.70214;22580;41.5295868;22580;153.117462
22590;-0.2024292733542894;22590;-0.21610083074470754;22590;349.3735;22590;0.537125766;22590;79.6411057;22590;41.5051727;22590;153.325
22600;-0.20249031037324139;22600;0.014508835723931357;22600;349.335052;22600;0.573748;22600;79.68993;22600;41.33427;22600;153.1785
22610;-0.20133060701315353;22610;0.014326115695518449;22610;349.335052;22610;0.50050354;22610;79.70214;22610;41.1511574;22610;153.154083
22620;-0.20145268105105751;22620;0.014883718434928528;22620;349.29657;22620;0.451673955;22620;79.66552;22620;41.06571;22620;153.0198
22630;-0.19608142338328188;22630;0.014719718953900507;22630;349.29657;22630;0.378429532;22630;79.55565;22630;41.0779152;22630;152.92215
22640;-0.17007965330973249;22640;0.01602700891993486;22640;349.219635;22640;0.3051851;22640;79.58006;22640;40.9924622;22640;152.92215
22650;-0.12796411023285631;22650;0.015881736460710172;22650;349.219635;22650;0.415051728;22650;79.54344;22650;40.7239;22650;152.983185
22660;-0.090060121463667639;22660;0.013552939660375962;22660;349.335052;22660;0.50050354;22660;79.34812;22660;40.58962;22660;153.0198
22670;-0.0589312417981505;22670;0.012695436608431143;22670;349.3735;22670;4.06506538;22670;79.20164;22670;37.00064;22670;152.983185
22680;-0.038972136600848375;22680;0.012578265204141625;22680;349.3735;22680;7.48313856;22680;78.23725;22680;31.8735313;22680;152.995392
22690;-0.030243842890713246;22690;0.013932389953572044;22690;349.29657;22690;7.861568;22690;76.18641;22690;26.7830448;22690;152.885529
22700;-0.026459547715689525;22700;0.01383395852216085;22700;349.29657;22700;5.529954;22700;73.65948;22700;20.398571;22700;152.970978
22710;-0.025055696279793694;22710;0.013013935231016294;22710;349.335052;22710;2.01422167;22710;70.91281;22710;14.4657736;22710;152.946564
22720;-0.021759697256386091;22720;0.012203284308756834;22720;349.3735;22720;0.8545183;22720;68.30042;22720;9.21659;22720;152.958771
22730;-0.020233771782586098;22730;0.01067104319223422;22730;349.45047;22730;0.231940672;22730;65.89557;22730;5.09048748;22730;152.92215
22740;-0.017914365062410377;22740;0.0098791392746846451;22740;349.488922;22740;0.07324442;22740;63.8447227;22740;1.94097722;22740;152.92215
22750;-0.01638843958861038;22750;0.009096609807938083;22750;349.5274;22750;0;22750;62.233345;22750;0.476088762;22750;153.04422
22760;-0.014252143925290639;22760;0.0075924919512999067;22760;349.60434;22760;0;22760;60.92715;22760;0.207525864;22760;153.080841
22770;-0.01266518143253883;22770;0.0075596761700709725;22770;349.60434;22770;0;22770;59.8284874;22770;0.183111057;22770;153.117462
22780;-0.011566515091402963;22780;0.0068052727392389767;22780;349.642822;22780;0;22780;58.8030624;22780;0.146488845;22780;153.0198
22790;-0.0097964415417951759;22790;0.0053292818901475858;22790;349.719757;22790;0;22790;57.88751;22790;0.158696249;22790;152.92215
22800;-0.0094302194280830413;22800;0.0053245938104964363;22800;349.719757;22800;0;22800;57.0085754;22800;0.170903653;22800;152.970978
22810;-0.0082094790490431883;22810;0.0045983184976614577;22810;349.75824;22810;0;22810;56.0686073;22810;0.170903653;22810;153.0198
22820;-0.008087405011139203;22820;0.0046123826046367;22820;349.75824;22820;0;22820;55.1652565;22820;0.170903653;22820;152.897736
22830;-0.0069887386700033362;22830;0.0039048592933536019;22830;349.7967;22830;0;22830;54.22529;22830;0.158696249;22830;153.0198
22840;-0.0069277016510513436;22840;0.0039376750317295928;22840;349.7967;22840;0;22840;53.32194;22840;0.158696249;22840;153.080841
22850;-0.0063173314615314171;22850;0.0032489027966247641;22850;349.835175;22850;0;22850;52.38197;22850;0.158696249;22850;153.068634
22860;-0.0058290353099154759;22860;0.0018385421716293759;22860;349.9121;22860;0.0122074038;22860;51.6129036;22860;0.170903653;22860;153.141876
22870;-0.0055848872341075053;22870;0.0018994826967012601;22870;349.9121;22870;0.03662221;22870;51.0391541;22870;0.3051851;22870;152.946564
22880;-0.0049134800256355861;22880;0.001969797071119328;22880;349.9121;22880;0.06103702;22880;50.6607246;22880;0.415051728;22880;152.897736
22890;-0.0049134800256355861;22890;0.00204948460090848;22890;349.9121;22890;0.122074038;22890;50.53865;22890;0.40284434;22890;153.056427
22900;-0.004242072817163667;22900;0.0014075811499558721;22900;349.9506;22900;0.146488845;22900;50.5508575;22900;0.40284434;22900;152.946564
22910;-0.0046082949308756229;22910;0.00077504918890414221;22910;349.989075;22910;0.19531846;22910;50.5508575;22910;0.378429532;22910;152.763458
22920;-0.0039368877224037037;22920;0.00015188774627716839;22920;350.027527;22920;0.19531846;22920;50.83163;22920;0.2807703;22920;152.763458
22930;-0.004242072817163667;22930;0.00026905910774538411;22930;350.027527;22930;0.122074038;22930;51.4175835;22930;0.207525864;22930;152.8367
22940;-0.0038758507034517111;22940;0.0011265621168752293;22940;349.989075;22940;0.0488296151;22940;52.2110672;22940;0.183111057;22940;152.970978
22950;-0.0039979247413556964;22950;0.0012624688255065131;22950;349.989075;22950;0.03662221;22950;53.1022072;22950;0.170903653;22950;153.0198
22960;-0.0038758507034517111;22960;0.0021387045915589042;22960;349.9506;22960;0.03662221;22960;53.93231;22960;0.170903653;22960;152.958771
22970;-0.0035706656086917478;22970;0.0030243046316207334;22970;349.9121;22970;0.0244148076;22970;54.87228;22970;0.170903653;22970;152.958771
22980;-0.0035706656086917478;22980;0.0053811941187523193;22980;349.7967;22980;0.03662221;22980;55.714592;22980;0.183111057;22980;152.909943
22990;-0.0028992584002198287;22990;0.0048235913365599625;22990;349.835175;22990;0.03662221;22990;56.42262;22990;0.183111057;22990;152.958771
23000;-0.0032654805139317846;23000;0.0057372746718290513;23000;349.7967;23000;0.0122074038;23000;57.2038956;23000;0.183111057;23000;152.970978
23010;-0.00247199926755588;23010;0.2601425670057963;23010;349.7967;23010;0.0244148076;23010;57.9363365;23010;0.183111057;23010;152.92215
23020;-0.0025330362865078728;23020;0.26196992823411891;23020;349.75824;23020;0.0122074038;23020;58.5222931;23020;0.170903653;23020;152.873322
23030;-0.0025940733054598654;23030;0.26452350924480256;23030;349.681274;23030;0;23030;59.1692848;23030;0.146488845;23030;152.970978
23040;-0.0021057771538439242;23040;0.26562877017944786;23040;349.681274;23040;0;23040;59.8284874;23040;0.146488845;23040;152.946564
23050;-0.0015564439832758126;23050;0.26675045247101692;23050;349.681274;23050;0;23050;60.3045731;23050;0.146488845;23050;152.763458
23060;-0.0010681478316598714;23060;0.26785526409784977;23060;349.681274;23060;0;23060;60.4876862;23060;0.146488845;23060;152.885529
23070;-0.0010071108127078787;23070;0.2697000591899395;23070;349.642822;23070;0;23070;60.5975533;23070;0.146488845;23070;152.946564
23080;-0.0010681478316598714;23080;0.26936145842674569;23080;349.719757;23080;0;23080;60.6219673;23080;0.146488845;23080;152.946564
23090;-0.0010681478316598714;23090;0.27049375312848123;23090;349.719757;23090;0;23090;60.64638;23090;0.146488845;23090;152.897736
23100;-0.0010071108127078787;23100;0.27235814013074883;23100;349.681274;23100;0.0244148076;23100;60.4022331;23100;0.219733268;23100;152.92215
23110;-0.00094607379375588607;23110;0.27422121405369548;23110;349.642822;23110;0.03662221;23110;59.86511;23110;0.40284434;23110;153.0076
23120;-0.00076296273689990812;23120;0.27463248287199638;23120;349.681274;23120;0.06103702;23120;59.24253;23120;0.6103702;23120;153.04422
23130;-0.00076296273689990812;23130;0.27506434960435794;23130;349.719757;23130;0.122074038;23130;58.6443672;23130;0.842310846;23130;152.946564
23140;-0.00051881466109193752;23140;0.27549405513089015;23140;349.75824;23140;0.170903653;23140;58.0462036;23140;1.1108737;23140;152.92215
23150;-0.00033570360423595957;23150;0.27666955263685744;23150;349.75824;23150;0.3173925;23150;57.32597;23150;1.330607;23150;152.897736
23160;9.1555528427988975E-05;23160;0.27856992184763618;23160;349.719757;23160;0.3418073;23160;56.50807;23160;1.44047368;23160;152.873322
23170;0.0010681478316598714;23170;0.278995303626834;23170;349.75824;23170;0.3173925;23170;55.80004;23170;1.37943661;23170;152.983185
23180;0.0021668141727957391;23180;0.27944282512382579;23180;349.7967;23180;0.378429532;23180;55.1774635;23180;1.29398477;23180;153.0076
23190;0.0027161473433636729;23190;0.27989056956905023;23190;349.835175;23190;0.3418073;23190;54.53047;23190;1.15970337;23190;152.983185
23200;0.0033875545518355921;23200;0.28180932183860319;23200;349.7967;23200;0.244148076;23200;53.9567261;23200;0.9643849;23200;152.861115
23210;0.0039368877224037037;23210;0.28225413570793129;23210;349.835175;23210;0.19531846;23210;53.5294647;23210;0.8056887;23210;152.946564
23220;0.004058961760307689;23220;0.28344819362097118;23220;349.835175;23220;0.158696249;23220;53.2120743;23220;0.50050354;23220;152.92215
23230;0.0043641468550676523;23230;0.28465578694559407;23230;349.835175;23230;0.09765923;23230;52.870266;23230;0.3051851;23230;152.800079
23240;0.0055848872341075053;23240;0.28439994775139449;23240;349.9121;23240;0.07324442;23240;52.7726059;23240;0.2563555;23240;152.775665
23250;0.0065614795373393877;23250;0.28487894852951334;23250;349.9506;23250;0.09765923;23250;52.6993637;23250;0.219733268;23250;152.812286
23260;0.0077822199163792407;23260;0.28608835087968476;23260;349.9506;23260;0.06103702;23260;52.6383247;23260;0.207525864;23260;152.8367
23270;0.01010162663655496;23270;0.28803976794072006;23270;349.9121;23270;0.0122074038;23270;52.79702;23270;0.170903653;23270;152.800079
23280;0.014252143925290639;23280;0.28853458452595387;23280;349.9506;23280;0;23280;53.12662;23280;0.158696249;23280;152.800079
23290;0.019867549668874319;23290;0.28976878011818885;23290;349.9506;23290;0.0122074038;23290;53.6149178;23290;0.170903653;23290;152.800079
23300;0.0289620654927214;23300;0.29100064688369287;23300;349.9506;23300;0.03662221;23300;54.1032143;23300;0.183111057;23300;152.873322
23310;0.040864284188360148;23310;0.29224883262610979;23310;349.9506;23310;0.0122074038;23310;54.67696;23310;0.183111057;23310;152.812286
23320;0.055146946623126955;23320;0.29349458571556319;23320;349.9506;23320;0;23320;55.42161;23320;0.170903653;23320;152.8245
23330;0.069490646076845589;23330;0.29550113403406758;23330;349.9121;23330;0.0122074038;23330;55.9221153;23330;0.183111057;23330;152.678
23340;0.086458937345500073;23340;0.2967629743559636;23340;349.9121;23340;0.0244148076;23340;56.56911;23340;0.183111057;23340;152.678
23350;0.10440382091738627;23350;0.29948558567041783;23350;349.835175;23350;0.0122074038;23350;57.2771378;23350;0.170903653;23350;152.702408
23360;0.11563463240455345;23360;0.30073807270262692;23360;349.835175;23360;0.0122074038;23360;57.64336;23360;0.207525864;23360;152.8367
23370;0.12637714774010433;23370;0.302026596035014;23370;349.835175;23370;0.0244148076;23370;58.08283;23370;0.207525864;23370;152.763458
23380;0.13565477462080738;23380;0.30332100868756906;23380;349.835175;23380;0;23380;58.63216;23380;0.207525864;23380;152.65358
23390;0.14688558610797459;23390;0.30532224298760813;23390;349.7967;23390;0;23390;58.8396873;23390;0.207525864;23390;152.775665
23400;0.16013061922055716;23400;0.30736799154637934;23400;349.75824;23400;0.0122074038;23400;58.9373436;23400;0.183111057;23400;152.641373
23410;0.17142246772667633;23410;0.30793804115032486;23410;349.7967;23410;0;23410;59.04721;23410;0.170903653;23410;152.616959
23420;0.17960142826624353;23420;0.30850827037076045;23420;349.835175;23420;0;23420;59.1326637;23420;0.183111057;23420;152.641373
23430;0.18698690755943481;23430;0.31054414176911288;23430;349.7967;23430;0.0122074038;23430;59.07163;23430;0.231940672;23430;152.6902
23440;0.19547105319376196;23440;0.31187897936502107;23440;349.7967;23440;0.03662221;23440;58.8885155;23440;0.268562883;23440;152.592545
23450;0.20175786614581739;23450;0.31317630207801694;23450;349.7967;23450;0.0488296151;23450;58.72982;23450;0.329599917;23450;152.763458
23460;0.20871608630634492;23460;0.31454207520973121;23460;349.7967;23460;0.134281442;23460;58.485672;23460;0.439466536;23460;152.604752
23470;0.21622363963744018;23470;0.315910590522168;23470;349.7967;23470;0.268562883;23470;58.1438637;23470;0.6225776;23470;152.5193
23480;0.22299874874111153;23480;0.31731520394269092;23480;349.7967;23480;0.6836146;23480;57.7288132;23480;0.8056887;23480;152.531509
23490;0.22843104342783888;23490;0.31885959100899153;23490;349.7967;23490;1.59916985;23490;57.2527237;23490;0.9033479;23490;152.238525
23500;0.23343607898190263;23500;0.31979015974197034;23500;349.835175;23500;3.25937676;23500;56.7644272;23500;0.9765923;23500;152.067627
23510;0.23776970732749411;23510;0.32151341546768486;23510;349.835175;23510;5.0050354;23510;56.2517166;23510;1.025422;23510;151.725815
23520;0.24240852076784575;23520;0.32345917335572288;23520;349.835175;23520;7.959227;23520;55.8366661;23520;1.04983675;23520;151.469467
23530;0.24759666737876529;23530;0.32429337268073827;23530;349.9121;23530;12.5492115;23530;55.3971977;23530;1.01321447;23530;151.18869
23540;0.25113681447798086;23540;0.32605267036912866;23540;349.9506;23540;18.0181274;23540;54.92111;23540;0.9399701;23540;151.164276
23550;0.25534836878566852;23550;0.32815221448164261;23550;349.989075;23550;24.3049412;23550;54.45723;23550;0.8056887;23550;150.810272
23560;0.25858333079012413;23560;0.3311555323159357;23560;349.989075;23560;30.8114872;23560;54.1520424;23560;0.6469924;23560;150.517288
23570;0.26218451490829187;23570;0.335249476291756;23570;349.9506;23570;38.1603432;23570;54.0055542;23570;0.5615406;23570;150.297562
23580;0.26584673604541142;23580;0.3395801507661787;23580;349.9121;23580;45.5092;23580;53.8346519;23580;0.427259147;23580;150.016785
23590;0.26969206823938735;23590;0.34237164418064669;23590;349.9506;23590;52.0157471;23590;53.9689331;23590;0.268562883;23590;149.931335
23600;0.27329325235755492;23600;0.34438080622144684;23600;349.989075;23600;55.5436859;23600;54.54268;23600;0.244148076;23600;149.772644
23610;0.27689443647572248;23610;0.34624872584113625;23610;349.989075;23610;56.4836578;23610;55.3361626;23610;0.2563555;23610;149.736008
23620;0.2814722128971221;23620;0.349610890153611;23620;349.9121;23620;57.26493;23620;56.19068;23620;0.2807703;23620;149.491867
