Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\SinusTests\MainFrictionRetake.csv;
Starttime of export;134227052015630000;fredag 8. mai 2026;11:13:21.563
Endtime of export;134227052853030000;fredag 8. mai 2026;11:14:45.303


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fMain_Pa_bar;Name;fMain_Pb_bar;Name;fMain_Pa_Cyl_bar;Name;fMain_Pb_Cyl_bar
69000;326.084137;69000;325.713379;69000;0.3707654;69000;0.03032835880372442;69000;0.73772943;69000;0.007415308;69000;144.047363;69000;71.4499359;69000;15.8696251;69000;68.41029;69000;0
69010;326.3873;69010;326.059631;69010;0.327673972;69010;0.030302465159269515;69010;0.7372225;69010;0.00655347947;69010;144.132813;69010;71.48656;69010;15.89404;69010;68.47133;69010;0
69020;326.6902;69020;326.3674;69020;0.322793871;69020;0.030276272441717742;69020;0.7375351;69020;0.00645587733;69020;144.010742;69020;71.59642;69020;15.9306622;69020;68.568985;69020;0
69030;326.992828;69030;326.636719;69030;0.3561221;69030;0.03024978090958071;69030;0.736875653;69030;0.007122442;69030;143.974121;69030;71.46214;69030;15.8818321;69030;68.45912;69030;0
69040;327.2952;69040;326.9445;69040;0.35071215;69040;0.03022299082431908;69040;0.7364273;69040;0.0070142434;69040;143.986328;69040;71.4499359;69040;15.9184542;69040;68.43471;69040;0
69050;327.5973;69050;327.2907;69050;0.306561083;69050;0.03019590245034021;69050;0.7357963;69050;0.00613122154;69050;144.071777;69050;71.4499359;69050;15.9550772;69050;68.45912;69050;0
69060;327.8991;69060;327.675446;69060;0.223665863;69060;0.030168516054995445;69060;0.7346641;69060;0.00447331741;69060;144.169434;69060;71.29124;69060;15.8696251;69060;68.3736649;69060;0
69070;328.200653;69070;327.906281;69070;0.294382334;69070;0.03014083190857739;69070;0.7341688;69070;0.005887646;69070;144.132813;69070;71.2179947;69070;15.833003;69070;68.33704;69070;0
69080;328.501923;69080;328.175568;69080;0.3263487;69080;0.030112850284317458;69080;0.7338466;69080;0.006526974;69080;144.242676;69080;71.35227;69080;15.8818321;69080;68.45912;69080;0
69090;328.802917;69090;328.4449;69090;0.358033776;69090;0.030084571458382912;69090;0.733555436;69090;0.00716067525;69090;143.998535;69090;71.14475;69090;15.771966;69090;68.4469147;69090;0
69100;329.1036;69100;328.791138;69100;0.312491059;69100;0.030055995709874415;69100;0.732482255;69100;0.006249821;69100;144.169434;69100;71.08371;69100;15.7353439;69100;68.33704;69100;0
69110;329.404022;69110;329.13736;69110;0.2666611;69110;0.030027123320823006;69110;0.7328183;69110;0.005333222;69110;144.1206;69110;71.29124;69110;15.784173;69110;68.2638;69110;0
69120;329.704163;69120;329.406677;69120;0.297484457;69120;0.029997954576187535;69120;0.7323371;69120;0.005949689;69120;144.047363;69120;71.19358;69120;15.79638;69120;68.2515945;69120;0
69130;330.004;69130;329.714447;69130;0.289542884;69130;0.029968489763851771;69130;0.731922448;69130;0.0057908576;69130;143.998535;69130;71.14475;69130;15.7353439;69130;68.27601;69130;0
69140;330.303528;69140;330.022217;69140;0.281305164;69140;0.02993872917462145;69140;0.7311507;69140;0.00562610338;69140;144.132813;69140;71.15696;69140;15.7109289;69140;68.2882156;69140;0
69150;330.602753;69150;330.33;69150;0.272768378;69150;0.029908673102221638;69150;0.7304813;69150;0.00545536773;69150;144.218262;69150;71.15696;69150;15.7353439;69150;68.27601;69150;0
69160;330.9017;69160;330.4839;69160;0.417816579;69160;0.029878321843293566;69160;0.7301596;69160;0.008356332;69160;144.169434;69160;71.14475;69160;15.6865139;69160;68.19056;69160;0
69170;331.200317;69170;330.791656;69170;0.40867278;69170;0.029847675697391978;69170;0.729341865;69170;0.00817345548;69170;144.242676;69170;71.08371;69170;15.79638;69170;68.17835;69170;0
69180;331.498657;69180;331.099426;69180;0.399221033;69180;0.029816734966981884;69180;0.7285213;69180;0.00798442;69180;144.218262;69180;70.92502;69180;15.784173;69180;68.2638;69180;0
69190;331.796661;69190;331.368744;69190;0.427930176;69190;0.029785499957435842;69190;0.7275236;69190;0.008558603;69190;144.401382;69190;70.91281;69190;15.6620989;69190;68.2515945;69190;0
69200;332.09436;69200;331.599548;69200;0.49479723;69200;0.029753970977030825;69200;0.7278121;69200;0.009895945;69200;144.1206;69200;70.8884;69200;15.6620989;69200;68.08069;69200;0
69210;332.391754;69210;331.984283;69210;0.4074605;69210;0.029722148336945059;69210;0.7270495;69210;0.00814921;69210;144.230469;69210;70.8884;69210;15.6254768;69210;68.06848;69210;0
69220;332.6888;69220;332.330536;69220;0.358275861;69220;0.029690032351255231;69220;0.726562;69220;0.00716551766;69220;144.2549;69220;70.9006042;69220;15.6254768;69220;68.04407;69220;0
69230;332.985535;69230;332.599823;69230;0.385712117;69230;0.029657623336933083;69230;0.7258963;69230;0.007714242;69230;144.315933;69230;70.8884;69230;15.61327;69230;67.95862;69230;0
69240;333.281952;69240;332.946075;69240;0.335879266;69240;0.029624921613842566;69240;0.7255741;69240;0.00671758549;69240;144.2671;69240;70.8884;69240;15.5522327;69240;67.9342041;69240;0
69250;333.578033;69250;333.1769;69250;0.401133239;69250;0.02959192750473642;69250;0.724795938;69250;0.008022665;69250;144.193848;69250;70.7052841;69250;15.51561;69250;67.95862;69250;0
69260;333.873779;69260;333.48468;69260;0.3891123;69260;0.029558641335253214;69260;0.7238069;69260;0.00778224552;69260;144.32814;69260;70.656456;69260;15.5522327;69260;68.03186;69260;0
69270;334.16922;69270;333.830933;69270;0.338285267;69270;0.029525063433914041;69270;0.7237133;69270;0.006765705;69270;144.2671;69270;70.7297;69270;15.6254768;69270;68.1051;69270;0
69280;334.4643;69280;334.1387;69280;0.325592756;69280;0.029491194132119147;69280;0.7229582;69280;0.006511855;69280;144.462418;69280;70.8273544;69280;15.61327;69280;68.1295242;69280;0
69290;334.759033;69290;334.446472;69290;0.312560081;69290;0.029457033764144953;69290;0.722994;69290;0.0062512015;69290;144.2671;69290;70.81515;69290;15.5278177;69290;67.98303;69290;0
69300;335.053436;69300;334.754242;69300;0.299184352;69300;0.029422582667140419;69300;0.7217469;69300;0.00598368747;69300;144.4258;69300;70.7052841;69300;15.5522327;69300;67.87316;69300;0
69310;335.347473;69310;334.9466;69310;0.400877953;69310;0.029387841181124037;69310;0.7212555;69310;0.008017559;69310;144.401382;69310;70.68087;69310;15.5400248;69310;67.8609543;69310;0
69320;335.641174;69320;335.2159;69320;0.42527917;69320;0.029352809648980172;69320;0.7201071;69320;0.008505583;69320;144.53566;69320;70.5832062;69320;15.4789877;69320;67.82433;69320;0
69330;335.93454;69330;335.562164;69330;0.372385085;69330;0.029317488416455945;69330;0.719470143;69330;0.007447702;69330;144.523453;69330;70.52217;69330;15.3447065;69330;67.738884;69330;0
69340;336.227539;69340;335.792969;69340;0.434551626;69340;0.029281877832157698;69340;0.7192398;69340;0.008691032;69340;144.462418;69340;70.55879;69340;15.3202915;69340;67.738884;69340;0
69350;336.520172;69350;336.0238;69350;0.49636063;69350;0.029245978247547436;69350;0.718252063;69350;0.009927212;69350;144.584488;69350;70.509964;69350;15.4667807;69350;67.75109;69350;0
69360;336.812439;69360;336.331573;69360;0.480865657;69360;0.02920979001693965;69360;0.717432;69360;0.009617313;69360;144.584488;69360;70.4001;69360;15.4789877;69360;67.6534348;69360;0
69370;337.10437;69370;336.677826;69370;0.426535636;69370;0.029173313497497487;69370;0.7165744;69370;0.008530713;69370;144.730972;69370;70.4245148;69370;15.4423656;69370;67.6534348;69370;0
69380;337.3959;69380;336.9856;69380;0.410311133;69380;0.029136549049229542;69380;0.716631234;69380;0.008206223;69380;144.511246;69380;70.41231;69380;15.3569136;69380;67.6534348;69380;0
69390;337.6871;69390;337.2934;69390;0.393717557;69390;0.029099497034986;69390;0.7154926;69390;0.007874351;69390;144.682144;69390;70.36347;69390;15.3935366;69390;67.6900558;69390;0
69400;337.9779;69400;337.5242;69400;0.453695536;69400;0.02906215782045532;69400;0.715029836;69400;0.009073911;69400;144.53566;69400;70.2414;69400;15.4789877;69400;67.64123;69400;0
69410;338.268341;69410;337.832;69410;0.4363552;69410;0.02902453177416052;69410;0.7137498;69410;0.00872710347;69410;144.645523;69410;70.0827;69410;15.4545736;69410;67.51915;69410;0
69420;338.5584;69420;338.2552;69420;0.303221881;69420;0.028986619267455393;69420;0.7134809;69420;0.00606443733;69420;144.5967;69420;70.13154;69420;15.3691216;69420;67.4947357;69420;0
69430;338.848083;69430;338.562958;69430;0.285123259;69430;0.028948420674521167;69430;0.71266675;69430;0.00570246531;69430;144.706558;69430;70.1437454;69430;15.2836695;69430;67.38487;69430;0
69440;339.13736;69440;338.870728;69440;0.266641259;69440;0.028909936372362444;69440;0.7120509;69440;0.00533282524;69440;144.633316;69440;70.04608;69440;15.18601;69440;67.37266;69440;0
69450;339.42627;69450;339.21698;69450;0.2093012;69450;0.028871166740803832;69450;0.711060464;69450;0.004186024;69450;144.584488;69450;69.8385544;69450;15.18601;69450;67.39708;69450;0
69460;339.714783;69460;339.52475;69460;0.190043792;69460;0.028832112162485858;69460;0.709966362;69460;0.003800876;69460;144.694351;69460;69.7531052;69460;15.2836695;69460;67.37266;69460;0
69470;340.0029;69470;339.678619;69470;0.324281454;69470;0.028792773022861484;69470;0.709137142;69470;0.006485629;69470;144.7554;69470;69.7164841;69470;15.1615953;69470;67.275;69470;0
69480;340.290649;69480;339.9864;69480;0.304237247;69480;0.028753149710192185;69480;0.707804143;69480;0.006084745;69480;145.060577;69480;69.7409;69480;15.0395212;69480;67.21397;69480;0
69490;340.577972;69490;340.2557;69490;0.322267145;69490;0.028713242615543959;69490;0.707666934;69490;0.006445343;69490;144.865265;69490;69.70428;69490;15.0151062;69490;67.03085;69490;0
69500;340.8649;69500;340.601959;69500;0.262953073;69500;0.028673052132783823;69500;0.706725657;69500;0.005259061;69500;144.9141;69500;69.61882;69500;14.9906921;69500;66.85995;69500;0
69510;341.151428;69510;340.871246;69510;0.280179173;69510;0.028632578658575512;69510;0.706212759;69510;0.00560358353;69510;144.743179;69510;69.4723358;69510;14.9296551;69510;66.95761;69510;0
69520;341.437561;69520;341.102081;69520;0.335470885;69520;0.028591822592375974;69520;0.704766452;69520;0.006709418;69520;144.962921;69520;69.37467;69520;14.95407;69520;66.9454041;69520;0
69530;341.723267;69530;341.332916;69530;0.39035362;69530;0.028550784336431032;69530;0.704376638;69530;0.00780707225;69530;144.9385;69530;69.42351;69530;14.893033;69530;66.79891;69530;0
69540;342.008575;69540;341.525269;69540;0.483296335;69540;0.028509464295771749;69540;0.703123;69540;0.009665927;69540;145.060577;69540;69.30143;69540;14.868618;69540;66.76229;69540;0
69550;342.293457;69550;341.833038;69550;0.460409164;69550;0.028467862878210293;69550;0.702295065;69550;0.009208183;69550;145.1094;69550;69.26481;69550;14.880825;69550;66.79891;69550;0
69560;342.577942;69560;342.217773;69560;0.360161066;69560;0.02842598049433577;69560;0.7015944;69560;0.007203221;69560;145.072784;69560;69.19157;69560;14.7831659;69560;66.81112;69560;0
69570;342.861969;69570;342.4486;69570;0.413379759;69570;0.028383817557510484;69570;0.6997758;69570;0.0082675945;69570;145.365768;69570;69.03287;69570;14.7709589;69570;66.6646347;69570;0
69580;343.1456;69580;342.6794;69580;0.4661754;69580;0.028341374483865513;69580;0.69939363;69580;0.00932350848;69580;145.182648;69580;68.93521;69580;14.62447;69580;66.64022;69580;0
69590;343.4288;69590;342.9872;69590;0.441601723;69590;0.028298651692296943;69590;0.698680043;69590;0.008832035;69590;145.268112;69590;68.98404;69590;14.57564;69590;66.64022;69590;0
69600;343.711578;69600;343.333435;69600;0.378127664;69600;0.028255649604461391;69600;0.6983864;69600;0.00756255351;69600;145.072784;69600;68.9108;69600;14.5634327;69600;66.4693146;69600;0
69610;343.993927;69610;343.6797;69610;0.3142222;69610;0.028212368644772147;69610;0.697109;69610;0.006284444;69610;145.2559;69610;68.8497543;69610;14.5023956;69610;66.5059357;69610;0
69620;344.275818;69620;343.949;69620;0.326826036;69620;0.028168809240394856;69620;0.6965771;69620;0.00653652055;69620;145.2559;69620;68.88638;69620;14.5390177;69620;66.4693146;69620;0
69630;344.557281;69630;344.2183;69630;0.3389929;69630;0.028124971821243162;69630;0.695747554;69630;0.00677985745;69630;145.2559;69630;68.81313;69630;14.4291515;69630;66.37165;69630;0
69640;344.838318;69640;344.526062;69640;0.3122482;69640;0.02808085681997478;69640;0.6949137;69640;0.00624496443;69640;145.329147;69640;68.81313;69640;14.4413586;69640;66.29841;69640;0
69650;345.1189;69650;344.79538;69650;0.32353276;69650;0.028036464671986869;69650;0.694399834;69650;0.006470655;69650;145.207062;69650;68.73989;69650;14.4657736;69650;66.32282;69650;0
69660;345.399048;69660;345.103149;69660;0.295900255;69660;0.027991795815412109;69660;0.6934594;69660;0.005918005;69660;145.280319;69660;68.70327;69660;14.3681145;69660;66.3838654;69660;0
69670;345.678741;69670;345.372437;69670;0.306291431;69670;0.027946850691113977;69670;0.692547262;69670;0.00612582872;69670;145.390182;69670;68.71548;69670;14.24604;69670;66.34724;69670;0
69680;345.957977;69680;345.641754;69680;0.3162318;69680;0.027901629742682756;69680;0.6915341;69680;0.00632463535;69680;145.451218;69680;68.6422348;69680;14.19721;69680;66.21296;69680;0
69690;346.2368;69690;345.911041;69690;0.325718522;69690;0.027856133416430996;69690;0.6914531;69690;0.006514371;69690;145.170441;69690;68.58119;69690;14.2338324;69690;66.23737;69690;0
69700;346.5151;69700;346.103424;69700;0.41169247;69700;0.027810362161388966;69700;0.690268755;69700;0.008233849;69700;145.353561;69700;68.568985;69700;14.2704554;69700;66.23737;69700;0
69710;346.792969;69710;346.4112;69710;0.381792039;69710;0.027764316429300582;69710;0.689596534;69710;0.00763584068;69710;145.329147;69710;68.54457;69710;14.1727962;69710;66.16413;69710;0
69720;347.0704;69720;346.757446;69720;0.312958032;69720;0.027717996674618522;69720;0.689145267;69720;0.006259161;69720;145.268112;69720;68.568985;69720;14.0385141;69720;66.1519241;69720;0
69730;347.347351;69730;347.026733;69730;0.320602983;69730;0.027671403354500169;69730;0.6888184;69730;0.00641205953;69730;145.121613;69730;68.55678;69730;13.96527;69730;66.13972;69730;0
69740;347.6238;69740;347.257568;69740;0.3662524;69740;0.027624536928802675;69740;0.687840939;69740;0.00732504763;69740;145.121613;69740;68.4469147;69740;14.0385141;69740;66.1885452;69740;0
69750;347.899841;69750;347.603821;69750;0.296016484;69750;0.027577397860078793;69750;0.686537743;69750;0.0059203296;69750;145.353561;69750;68.4469147;69750;13.96527;69750;66.1885452;69750;0
69760;348.175354;69760;347.8731;69760;0.302251339;69760;0.027529986613572154;69760;0.685873568;69760;0.0060450267;69760;145.280319;69760;68.38588;69760;13.7821589;69760;66.13972;69760;0
69770;348.450439;69770;348.180878;69770;0.269538969;69770;0.02748230365721251;69770;0.6851081;69770;0.00539077958;69770;145.280319;69770;68.36146;69770;13.8554029;69770;66.16413;69770;0
69780;348.725;69780;348.4502;69780;0.274820179;69780;0.027434349461611503;69780;0.6851735;69780;0.00549640367;69780;145.207062;69780;68.58119;69780;13.928648;69780;66.06647;69780;0
69790;348.9991;69790;348.719482;69790;0.2796205;69790;0.027386124500057563;69790;0.6842047;69790;0.00559241;69790;145.451218;69790;68.727684;69790;14.0263071;69790;66.06647;69790;0
69800;349.272736;69800;348.9888;69800;0.283937216;69800;0.027337629248511703;69800;0.683263659;69800;0.005678744;69800;145.292526;69800;68.4835358;69800;14.0018921;69800;66.0786743;69800;0
69810;349.545868;69810;349.29657;69810;0.249295846;69810;0.027288864185602377;69810;0.681582749;69810;0.004985917;69810;145.40239;69810;68.22718;69810;13.8431959;69810;65.98102;69810;0
69820;349.8185;69820;349.60434;69820;0.214165509;69820;0.027239829792621108;69820;0.6809211;69820;0.00428331;69820;145.377975;69820;68.22718;69820;13.7821589;69820;65.9444;69820;0
69830;350.090668;69830;349.7967;69830;0.293958724;69830;0.027190526553517624;69830;0.679999352;69830;0.00587917445;69830;145.40239;69830;68.17835;69830;13.7455368;69830;65.84673;69830;0
69840;350.3623;69840;350.066;69840;0.2963141;69840;0.02714095495489487;69840;0.679104865;69840;0.00592628168;69840;145.439011;69840;68.15394;69840;13.7943659;69840;65.797905;69840;0
69850;350.633484;69850;350.296844;69850;0.3366441;69850;0.027091115486004628;69850;0.678460062;69850;0.00673288247;69850;145.451218;69850;68.20277;69850;13.7333288;69850;65.84673;69850;0
69860;350.904144;69860;350.566132;69860;0.338002682;69860;0.027041008638742221;69860;0.677810252;69860;0.00676005334;69860;145.451218;69860;68.23939;69860;13.6722927;69860;65.88336;69860;0
69870;351.1743;69870;350.835449;69870;0.338858843;69870;0.02699063490764211;69870;0.6768693;69870;0.00677717663;69870;145.353561;69870;68.06848;69870;13.7577438;69870;65.88336;69870;0
69880;351.443939;69880;351.181671;69880;0.2622664;69880;0.026939994789872572;69880;0.675543547;69880;0.005245328;69880;145.561081;69880;68.0562744;69880;13.6845;69880;65.85894;69880;0
69890;351.7131;69890;351.374054;69890;0.339053273;69890;0.026889088785231184;69890;0.675449133;69890;0.00678106537;69890;145.365768;69890;68.11731;69890;13.5013885;69890;65.73687;69890;0
69900;351.98172;69900;351.681824;69900;0.299914479;69900;0.026837917396139711;69900;0.674398541;69900;0.00599828968;69900;145.365768;69900;68.00745;69900;13.5868406;69900;65.57817;69900;0
69910;352.249847;69910;352.066528;69910;0.183319137;69910;0.026786481127638991;69910;0.673280537;69910;0.00366638275;69910;145.377975;69910;67.885376;69910;13.6234627;69910;65.61479;69910;0
69920;352.517456;69920;352.258881;69920;0.2585669;69920;0.026734780487384344;69920;0.6722216;69920;0.00517133763;69920;145.439011;69920;67.83654;69920;13.5990477;69920;65.62701;69920;0
69930;352.784546;69930;352.566681;69930;0.217881054;69930;0.0266828159856401;69930;0.671001136;69930;0.004357621;69930;145.487839;69930;67.71447;69930;13.5990477;69930;65.57817;69930;0
69940;353.051117;69940;352.759033;69940;0.292089522;69940;0.026630588135275024;69940;0.670059562;69940;0.00584179;69940;145.64653;69940;67.8121262;69940;13.5746326;69940;65.52934;69940;0
69950;353.317169;69950;353.02832;69950;0.288830876;69950;0.026578097451756797;69950;0.6699301;69950;0.00577661768;69950;145.52446;69950;67.94641;69950;13.5868406;69950;65.4805145;69950;0
69960;353.582672;69960;353.143738;69960;0.438933045;69960;0.026525344453147335;69960;0.6691037;69960;0.008778661;69960;145.40239;69960;67.8121262;69960;13.5013885;69960;65.49272;69960;0
69970;353.847656;69970;353.4515;69970;0.396147579;69970;0.026472329660097493;69970;0.667707264;69970;0.007922952;69970;145.64653;69970;67.82433;69970;13.4403515;69970;65.4561;69970;0
69980;354.112122;69980;353.759277;69980;0.352830678;69980;0.026419053595841756;69980;0.6667774;69980;0.00705661345;69980;145.548874;69980;67.67785;69980;13.3671074;69980;65.38286;69980;0
69990;354.376038;69990;353.9901;69990;0.3859232;69990;0.02636551678619348;69990;0.665530443;69990;0.00771846436;69990;145.52446;69990;67.48253;69990;13.30607;69990;65.33402;69990;0
70000;354.639435;70000;354.220947;70000;0.418479085;70000;0.026311719759539255;70000;0.665028036;70000;0.008369582;70000;145.451218;70000;67.53136;70000;13.25724;70000;65.24857;70000;0
70010;354.902283;70010;354.528717;70010;0.373552173;70010;0.026257663046834127;70010;0.6636475;70010;0.007471043;70010;145.683151;70010;67.5435638;70010;13.2938623;70010;65.2851944;70010;0
70020;355.164581;70020;354.798035;70020;0.366555154;70020;0.026203347181595903;70020;0.6628231;70020;0.007331103;70020;145.634323;70020;67.4947357;70020;13.30607;70020;65.3950653;70020;0
70030;355.426361;70030;355.1058;70030;0.320541918;70030;0.026148772699900305;70030;0.6616522;70030;0.00641083857;70030;145.805237;70030;67.53136;70030;13.30607;70030;65.37064;70030;0
70040;355.687561;70040;355.413574;70040;0.273981661;70040;0.026093940140375502;70040;0.660725;70040;0.00547963334;70040;145.817444;70040;67.50694;70040;13.30607;70040;65.33402;70040;0
70050;355.9482;70050;355.605927;70050;0.342287034;70050;0.026038850044196586;70050;0.6601954;70050;0.006845741;70050;145.64653;70050;67.4581146;70050;13.2328253;70050;65.22416;70050;0
70060;356.208344;70060;355.9137;70060;0.294624984;70060;0.025983502955080697;70060;0.65947473;70060;0.0058925;70060;145.731979;70060;67.59239;70060;13.2694483;70060;65.22416;70060;0
70070;356.4679;70070;356.144531;70070;0.323351681;70070;0.025927899419281121;70070;0.6587799;70070;0.00646703364;70070;145.658737;70070;67.5801849;70070;13.2450333;70070;65.30961;70070;0
70080;356.7269;70080;356.4523;70080;0.274577558;70080;0.025872039985582445;70080;0.6577082;70080;0.005491551;70080;145.683151;70080;67.51915;70080;13.1717882;70080;65.18754;70080;0
70090;356.985321;70090;356.7601;70090;0.225243539;70090;0.0258159252052946;70090;0.657219648;70090;0.00450487062;70090;145.475632;70090;67.4581146;70090;13.1839962;70090;65.07767;70090;0
70100;357.243225;70100;357.0294;70100;0.213818878;70100;0.025759555632247865;70100;0.6553666;70100;0.00427637761;70100;145.670944;70100;67.2627945;70100;13.1351662;70100;65.07767;70100;0
70110;357.500519;70110;357.2987;70110;0.20182924;70110;0.025702931822787239;70110;0.654036462;70110;0.004036585;70110;145.731979;70110;67.1407242;70110;13.1107521;70110;65.01663;70110;0
70120;357.757263;70120;357.491058;70120;0.2662156;70120;0.025646054335766735;70120;0.6529784;70120;0.005324312;70120;145.866272;70120;67.20176;70120;13.0375071;70120;65.05325;70120;0
70130;358.013458;70130;357.760345;70130;0.2530884;70130;0.025588923732544309;70130;0.652038038;70130;0.00506176846;70130;145.854065;70130;67.16514;70130;12.964263;70130;64.9556;70130;0
70140;358.269043;70140;358.029663;70140;0.23938866;70140;0.02553154057697582;70140;0.6511538;70140;0.00478777336;70140;145.829651;70140;67.1407242;70140;12.964263;70140;64.76028;70140;0
70150;358.524078;70150;358.2605;70150;0.263585567;70150;0.025473905435409977;70150;0.650447667;70150;0.00527171139;70150;145.866272;70150;67.25059;70150;12.8788109;70150;64.76028;70150;0
70160;358.778534;70160;358.5298;70160;0.248733118;70160;0.025416018876682225;70160;0.648974359;70160;0.00497466233;70160;145.9151;70160;67.0674744;70160;12.8666039;70160;64.69924;70160;0
70170;359.032379;70170;358.837555;70170;0.194828779;70170;0.025357881472109597;70170;0.647408366;70170;0.00389657565;70170;146.073792;70170;66.95761;70170;12.8543959;70170;64.626;70170;0
70180;359.285675;70180;358.91452;70180;0.371172369;70180;0.025299493795484872;70180;0.6468074;70180;0.007423447;70180;145.9151;70180;66.92099;70180;12.7933588;70180;64.51613;70180;0
70190;359.5384;70190;359.1838;70190;0.354572028;70190;0.025240856423070702;70190;0.6450839;70190;0.00709144073;70190;146.12262;70190;66.79891;70190;12.7933588;70190;64.50392;70190;0
70200;359.7905;70200;359.491577;70200;0.298912317;70200;0.025181969933594419;70200;0.6439005;70200;0.00597824669;70200;146.110413;70200;66.67684;70200;12.7567368;70200;64.51613;70200;0
70210;360.042023;70210;359.7609;70210;0.281134278;70210;0.02512283490824177;70210;0.642892838;70210;0.00562268542;70210;146.110413;70210;66.64022;70210;12.6590776;70210;64.39406;70210;0
70220;360.292938;70220;360.107147;70220;0.185820118;70220;0.025063451930651702;70220;0.6422397;70220;0.00371640222;70220;145.951721;70220;66.5913849;70220;12.6346626;70220;64.23536;70220;0
70230;360.543274;70230;360.414917;70230;0.128382638;70230;0.025003821586910106;70230;0.640863061;70230;0.00256765285;70230;146.000549;70230;66.45711;70230;12.6346626;70230;64.1377;70230;0
70240;360.79303;70240;360.645752;70240;0.147291154;70240;0.02494394446554446;70240;0.63948375;70240;0.002945823;70240;146.086;70240;66.35944;70240;12.5614185;70240;64.11328;70240;0
70250;361.042175;70250;360.799622;70250;0.242543161;70250;0.024883821157517846;70250;0.6385467;70250;0.004850863;70250;146.086;70250;66.35944;70250;12.4515514;70250;64.11328;70250;0
70260;361.2907;70260;361.145874;70260;0.144833937;70260;0.024823452256222907;70260;0.6375157;70260;0.00289667863;70260;146.220276;70260;66.45711;70260;12.4515514;70260;64.07666;70260;0
70270;361.538635;70270;361.3767;70270;0.161935061;70270;0.024762838357476464;70270;0.6365392;70270;0.00323870126;70270;146.134827;70270;66.35944;70270;12.4393444;70270;64.00342;70270;0
70280;361.78595;70280;361.646;70280;0.13995707;70280;0.024701980059513077;70280;0.635026455;70280;0.00279914145;70280;146.269119;70280;66.26179;70280;12.5125885;70280;64.1010742;70280;0
70290;362.032684;70290;361.876831;70290;0.155841023;70290;0.024640877962979726;70290;0.634394467;70290;0.00311682071;70290;146.073792;70290;66.20075;70290;12.4027224;70290;64.02783;70290;0
70300;362.278778;70300;362.107666;70300;0.171112761;70300;0.024579532670929292;70300;0.6334036;70300;0.00342225516;70300;146.12262;70300;66.23737;70300;12.3905144;70300;63.8447227;70300;0
70310;362.524261;70310;362.376953;70310;0.147298053;70310;0.024517944788815103;70310;0.6323491;70310;0.0029459612;70310;146.134827;70310;66.21296;70310;12.3905144;70310;63.9057579;70310;0
70320;362.769135;70320;362.646271;70320;0.122866273;70320;0.024456114924484771;70320;0.6305291;70320;0.00245732535;70320;146.4034;70320;66.12751;70320;12.3050632;70320;63.8813438;70320;0
70330;363.0134;70330;362.915558;70330;0.09781498;70330;0.024394043688173949;70330;0.6297584;70330;0.00195629965;70330;146.317947;70330;66.12751;70330;12.1585741;70330;63.9057579;70330;0
70340;363.257019;70340;363.184875;70340;0.07214177;70340;0.024331731692500816;70340;0.628836632;70340;0.00144283532;70340;146.330154;70340;66.16413;70340;12.1463671;70340;63.930172;70340;0
70350;363.500031;70350;363.454163;70350;0.04584424;70350;0.024269179552459479;70350;0.627648;70350;0.000916884746;70350;146.4156;70350;66.16413;70350;12.1951962;70350;63.930172;70350;0
70360;363.7424;70360;363.646545;70360;0.0958635;70360;0.024206387885414436;70360;0.6267455;70360;0.0019172699;70360;146.293533;70360;66.0786743;70360;12.1707811;70360;63.89355;70360;0
70370;363.984131;70370;363.915833;70370;0.0683101341;70370;0.024143357311093953;70370;0.6254613;70370;0.00136620272;70370;146.4156;70370;66.0786743;70370;12.08533;70370;63.79589;70370;0
70380;364.22525;70380;364.146667;70380;0.07859703;70380;0.024080088451584422;70380;0.62440455;70380;0.00157194061;70380;146.30574;70380;65.9444;70380;11.8900108;70380;63.6738167;70380;0
70390;364.465759;70390;364.33902;70390;0.1267218;70390;0.024016581931324013;70390;0.622940063;70390;0.002534436;70390;146.354568;70390;65.797905;70390;11.9388409;70390;63.6738167;70390;0
70400;364.7056;70400;364.49292;70400;0.212682083;70400;0.0239528383770963;70400;0.6221047;70400;0.0042536417;70400;146.317947;70400;65.8345261;70400;11.9754629;70400;63.62499;70400;0
70410;364.9448;70410;364.685272;70410;0.259531975;70410;0.023888858418024565;70410;0.6205764;70410;0.00519063976;70410;146.537674;70410;65.8345261;70410;11.8900108;70410;63.4785;70410;0
70420;365.18338;70420;364.877625;70420;0.305740923;70420;0.023824642685565039;70420;0.619331539;70420;0.006114818;70420;146.464432;70420;65.66363;70420;11.9144258;70420;63.4907074;70420;0
70430;365.4213;70430;365.108459;70430;0.31283474;70430;0.023760191813501207;70430;0.6175446;70430;0.006256695;70430;146.63533;70430;65.50493;70430;11.8900108;70430;63.5029144;70430;0
70440;365.658569;70440;365.377777;70440;0.280811161;70440;0.023695506437937022;70440;0.6163791;70440;0.005616223;70440;146.671951;70440;65.4805145;70440;11.7679377;70440;63.4785;70440;0
70450;365.8952;70450;365.647064;70450;0.24813953;70450;0.023630587197291088;70450;0.6156887;70450;0.00496279029;70450;146.562088;70450;65.5171356;70450;11.6946926;70450;63.41746;70450;0
