Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\JIBFRIC.csv;
Starttime of export;134225418299840000;onsdag 6. mai 2026;13:50:29.984
Endtime of export;134225418629540000;onsdag 6. mai 2026;13:51:02.954


Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar;Name;fJib_Position_mm;Name;fPs_bar;Name;fU;Name;fJib_Spool
15570;12.97647;15570;111.221657;15570;73.867;15570;106.607254;15570;413.512;15570;151.432846;15570;-0.33846288361792753;15570;-0.33127842036194954
15580;12.952055;15580;111.246071;15580;73.84258;15580;106.704918;15580;413.432922;15580;151.481674;15580;-0.33991540020298461;15580;-0.33115634632404556
15590;13.0863371;15590;111.355934;15590;73.75713;15590;106.729332;15590;413.1957;15590;151.506088;15590;-0.33855329290315772;15590;-0.33188879055146947
15600;13.1473742;15600;111.392563;15600;73.80596;15600;106.65609;15600;413.077118;15600;151.5183;15600;-0.33934130953239905;15600;-0.33115634632404556
15610;13.0375071;15610;111.380356;15610;73.8303757;15610;106.704918;15610;412.879425;15610;151.420639;15610;-0.33873438946929396;15610;-0.3324991607409894
15620;12.988678;15620;111.478012;15620;73.78155;15620;106.741539;15620;412.760834;15620;151.5305;15620;-0.33946152996245282;15620;-0.33219397564622943
15630;13.0375071;15630;111.478012;15630;73.7937546;15630;106.741539;15630;412.563141;15630;151.432846;15630;-0.33887949730885997;15630;-0.3324991607409894
15640;13.1229591;15640;111.429184;15640;73.84258;15640;106.692711;15640;412.325928;15640;151.615952;15640;-0.336971723006408;15640;-0.33268227179784537
15650;13.2084112;15650;111.539047;15650;73.89142;15650;106.6683;15650;412.246857;15650;151.591537;15650;-0.33870834738078026;15650;-0.33347575304422128
15660;13.1839962;15660;111.514633;15660;73.89142;15660;106.65609;15660;412.0492;15660;151.445053;15660;-0.33817327248429424;15660;-0.33347575304422128
15670;13.1229591;15670;111.4536;15670;73.92804;15670;106.741539;15670;411.930573;15670;151.591537;15670;-0.33856220912514662;15670;-0.33231604968413342
15680;13.2084112;15680;111.40477;15680;74.01349;15680;106.814781;15680;411.7329;15680;151.554916;15680;-0.33779263486005462;15680;-0.33317056794946132
15690;13.2450333;15690;111.514633;15690;74.00128;15690;106.826988;15690;411.614319;15690;151.5183;15690;-0.33880544119771044;15690;-0.33353679006317327
15700;13.25724;15700;111.612289;15700;73.97687;15700;106.839195;15700;411.3771;15700;151.481674;15700;-0.33754656956379003;15700;-0.33457441938535731
15710;13.2694483;15710;111.685539;15710;74.05011;15710;106.863609;15710;411.258484;15710;151.567123;15710;-0.33828222958379639;15710;-0.33347575304422128
15720;13.1962032;15720;111.6245;15720;74.00128;15720;106.949066;15720;411.100342;15720;151.396225;15720;-0.33848597839306754;15720;-0.33408612323374137
15730;13.2328253;15730;111.52684;15730;74.06232;15730;107.034515;15730;410.9422;15730;151.481674;15730;-0.33816625389364408;15730;-0.33408612323374137
15740;13.3304853;15740;111.539047;15740;74.12335;15740;107.095551;15740;410.8236;15740;151.5183;15740;-0.33888217000968485;15740;-0.33396404919583722
15750;13.3426924;15750;111.4536;15750;74.13557;15750;106.961273;15750;410.665466;15750;151.567123;15750;-0.33865225778403335;15750;-0.3332926419873653
15760;13.3548994;15760;111.648918;15760;74.0379;15760;106.97348;15760;410.507324;15760;151.506088;15760;-0.33911946026320233;15760;-0.33353679006317327
15770;13.4281445;15770;111.770988;15770;73.87921;15770;107.034515;15770;410.3887;15770;151.506088;15770;-0.34010162711437547;15770;-0.33500167851802126
15780;13.4403515;15780;111.7954;15780;73.95245;15780;107.022308;15780;410.19104;15780;151.481674;15780;-0.33945053314030632;15780;-0.33451338236640532
15790;13.3548994;15790;111.819817;15790;73.95245;15790;107.046722;15790;410.072418;15790;151.432846;15790;-0.340347405359143;15790;-0.33512375255592525
15800;13.3671074;15800;111.966309;15800;73.92804;15800;107.144386;15800;409.914276;15800;151.615952;15800;-0.34029312675239121;15800;-0.33457441938535731
15810;13.4037294;15810;111.941895;15810;74.00128;15810;107.242043;15810;409.7957;15810;151.445053;15810;-0.34132647291034873;15810;-0.33500167851802126
15820;13.4037294;15820;111.832024;15820;73.91583;15820;107.229836;15820;409.637543;15820;151.481674;15820;-0.3410709397217041;15820;-0.33451338236640532
15830;13.4525585;15830;111.844231;15830;73.80596;15830;107.229836;15830;409.4794;15830;151.384018;15830;-0.341287023281879;15830;-0.33561204870754119
15840;13.4159365;15840;111.819817;15840;73.87921;15840;107.242043;15840;409.202637;15840;151.396225;15840;-0.33898050326587448;15840;-0.33536790063173322
15850;13.4159365;15850;111.893066;15850;74.05011;15850;107.229836;15850;409.084045;15850;151.481674;15850;-0.33972398795588737;15850;-0.33524582659382923
15860;13.5380106;15860;111.819817;15860;74.05011;15860;107.217628;15860;409.004974;15860;151.493881;15860;-0.34108396444819283;15860;-0.33652760399182108
15870;13.4891815;15870;111.91748;15870;73.96466;15870;107.144386;15870;408.807281;15870;151.506088;15870;-0.34050568775194356;15870;-0.33616138187810912
15880;13.5013885;15880;111.929688;15880;73.96466;15880;107.205421;15880;408.649139;15880;151.396225;15880;-0.34074806474566327;15880;-0.33536790063173322
15890;13.5746326;15890;111.905273;15890;74.0379;15890;107.290871;15890;408.491;15890;151.554916;15890;-0.34042424280452827;15890;-0.33408612323374137
15900;13.5135956;15900;111.929688;15900;74.06232;15900;107.193214;15900;408.3724;15900;151.445053;15900;-0.34144058557055351;15900;-0.33542893765068521
15910;13.5135956;15910;111.966309;15910;74.12335;15910;107.242043;15910;408.214264;15910;151.33519;15910;-0.34173112502362857;15910;-0.33597827082125314
15920;13.5380106;15920;111.978516;15920;74.0379;15920;107.290871;15920;408.1352;15920;151.237518;15920;-0.34345746315354364;15920;-0.337199011200293
15930;13.5258036;15930;111.91748;15930;74.0379;15930;107.193214;15930;408.0166;15930;151.322983;15930;-0.34394932313272092;15930;-0.33616138187810912
15940;13.4281445;15940;112.015137;15940;74.12335;15940;107.217628;15940;407.7794;15940;151.33519;15940;-0.34262489544688457;15940;-0.3363444929349651
15950;13.4403515;15950;112.027344;15950;74.09894;15950;107.156593;15950;407.5817;15950;151.33519;15950;-0.34191379640075914;15950;-0.337199011200293
15960;13.5013885;15960;111.978516;15960;74.0379;15960;107.156593;15960;407.4631;15960;151.384018;15960;-0.34249738088549558;15960;-0.33664967802972506
15970;13.5013885;15970;111.91748;15970;74.09894;15970;107.278664;15970;407.2654;15970;151.371811;15970;-0.34167093081027861;15970;-0.337199011200293
15980;13.5258036;15980;112.112793;15980;74.2698441;15980;107.303078;15980;407.18634;15980;151.432846;15980;-0.34344369895696469;15980;-0.33677175206762905
15990;13.5502186;15990;112.088379;15990;74.20881;15990;107.315285;15990;407.0282;15990;151.298569;15990;-0.34366960799375179;15990;-0.337076937162389
16000;13.4891815;16000;111.966309;16000;74.13557;16000;107.327492;16000;406.9096;16000;151.408432;16000;-0.34399682891720468;16000;-0.3363444929349651
16010;13.4037294;16010;111.978516;16010;74.12335;16010;107.327492;16010;406.791;16010;151.445053;16010;-0.34471803444546562;16010;-0.33774834437086093
16020;13.4891815;16020;112.015137;16020;74.09894;16020;107.303078;16020;406.632843;16020;151.493881;16020;-0.34471088087354507;16020;-0.337321085238197
16030;13.5868406;16030;112.076172;16030;74.14777;16030;107.364113;16030;406.39563;16030;151.384018;16030;-0.34354859978148755;16030;-0.33817560350352494
16040;13.5868406;16040;112.039551;16040;74.05011;16040;107.461777;16040;406.197968;16040;151.3474;16040;-0.34281306724440491;16040;-0.33866389965514088
16050;13.5746326;16050;112.100586;16050;73.97687;16050;107.473984;16050;406.039825;16050;151.371811;16050;-0.34289840365208263;16050;-0.33890804773094885
16060;13.63567;16060;112.234871;16060;74.06232;16060;107.510605;16060;405.8026;16060;151.371811;16060;-0.34166914548166916;16060;-0.3384807885982849
16070;13.7089148;16070;112.295906;16070;74.15998;16070;107.64489;16070;405.763062;16070;151.445053;16070;-0.34391397125919704;16070;-0.337382122257149
16080;13.6845;16080;112.125008;16080;74.09894;16080;107.547226;16080;405.684;16080;151.3474;16080;-0.34528965161544906;16080;-0.33835871456038091
16090;13.63567;16090;112.234871;16090;73.9890747;16090;107.547226;16090;405.486328;16090;151.371811;16090;-0.34471715252885765;16090;-0.33835871456038091
16100;13.7699518;16100;112.405777;16100;74.0379;16100;107.64489;16100;405.3282;16100;151.274155;16100;-0.34525376850882633;16100;-0.33896908474990084
16110;13.7821589;16110;112.466812;16110;74.09894;16110;107.583847;16110;405.1305;16110;151.298569;16110;-0.34458792913538;16110;-0.33805352946562095
16120;13.63567;16120;112.491226;16120;74.09894;16120;107.596054;16120;404.932831;16120;151.286362;16120;-0.34392177495479825;16120;-0.33964049195837276
16130;13.6845;16130;112.479019;16130;74.12335;16130;107.632683;16130;404.81424;16130;151.493881;16130;-0.344254267237447;16130;-0.33988464003418073
16140;13.7455368;16140;112.454605;16140;74.13557;16140;107.693718;16140;404.735168;16140;151.591537;16140;-0.34553061524820405;16140;-0.33988464003418073
16150;13.8309889;16150;112.308113;16150;74.1843948;16150;107.693718;16150;404.577026;16150;151.554916;16150;-0.34532875751308895;16150;-0.33896908474990084
16160;13.8554029;16160;112.32032;16160;74.2210159;16160;107.742546;16160;404.497955;16160;151.445053;16160;-0.34707738048765707;16160;-0.33903012176885283
16170;13.8309889;16170;112.344734;16170;74.15998;16170;107.742546;16170;404.260742;16170;151.469467;16170;-0.345584384364404;16170;-0.34055604724265265
16180;13.879818;16180;112.369148;16180;74.14777;16180;107.718132;16180;404.14212;16180;151.506088;16180;-0.34632044684041285;16180;-0.34006775109103671
16190;13.8676109;16190;112.466812;16190;74.13557;16190;107.730339;16190;403.9049;16190;151.3474;16190;-0.34532776663252462;16190;-0.34080019531846062
16200;13.8065739;16200;112.51564;16200;74.20881;16200;107.742546;16200;403.707245;16200;151.493881;16200;-0.34439185125555516;16200;-0.34031189916684468
16210;13.8431959;16210;112.491226;16210;74.20881;16210;107.754753;16210;403.588623;16210;151.493881;16210;-0.34510153515562975;16210;-0.34073915829950863
16220;13.7821589;16220;112.479019;16220;74.1843948;16220;107.730339;16220;403.430481;16220;151.298569;16220;-0.34546783631718664;16220;-0.34006775109103671
16230;13.7943659;16230;112.405777;16230;74.17219;16230;107.803581;16230;403.232819;16230;151.127655;16230;-0.34491538123197341;16230;-0.3409222693563646
16240;13.879818;16240;112.479019;16240;74.13557;16240;107.827995;16240;403.074677;16240;151.371811;16240;-0.3445804681515266;16240;-0.34086123233741261
16250;13.7821589;16250;112.674339;16250;74.23322;16250;107.852409;16250;402.9956;16250;151.481674;16250;-0.34625477948841749;16250;-0.34073915829950863
16260;13.7455368;16260;112.576675;16260;74.31867;16260;107.925659;16260;402.7979;16260;151.493881;16260;-0.34528817786706539;16260;-0.3409833063753166
16270;13.879818;16270;112.588882;16270;74.39192;16270;107.901245;16270;402.679321;16270;151.66478;16270;-0.34572832543827725;16270;-0.3409222693563646
16280;13.9774771;16280;112.576675;16280;74.33088;16280;107.8402;16280;402.481628;16280;151.5183;16280;-0.34524066944482484;16280;-0.34153263954588453
16290;13.9530621;16290;112.6133;16290;74.3064651;16290;107.876831;16290;402.3235;16290;151.298569;16290;-0.34574838595518337;16290;-0.34080019531846062
16300;13.8676109;16300;112.601089;16300;74.25764;16300;107.937866;16300;402.165344;16300;151.18869;16300;-0.345941929410955;16300;-0.34159367656483652
16310;13.940855;16310;112.576675;16310;74.24543;16310;108.023315;16310;402.086273;16310;151.33519;16310;-0.34709890734458926;16310;-0.3409833063753166
16320;13.940855;16320;112.698753;16320;74.17219;16320;107.925659;16320;401.8886;16320;151.371811;16320;-0.34651382574915096;16320;-0.34159367656483652
16330;13.8431959;16330;112.674339;16330;74.0745239;16330;107.827995;16330;401.730469;16330;151.384018;16330;-0.346434825008057;16330;-0.34159367656483652
16340;13.9530621;16340;112.649925;16340;74.0745239;16340;107.913452;16340;401.5328;16340;151.274155;16340;-0.34584784771323834;16340;-0.34220404675435656
16350;14.0018921;16350;112.601089;16350;74.0745239;16350;107.925659;16350;401.374664;16350;151.33519;16350;-0.34561963309356464;16350;-0.34238715781121254
16360;13.940855;16360;112.735374;16360;74.17219;16360;107.986694;16360;401.256042;16360;151.408432;16360;-0.34648333283659549;16360;-0.3417767876216925
16370;13.8554029;16370;112.674339;16370;74.13557;16370;108.011108;16370;401.05838;16370;151.396225;16370;-0.34562359947812665;16370;-0.3417767876216925
16380;13.8676109;16380;112.686546;16380;74.09894;16380;108.072144;16380;400.9793;16380;151.481674;16380;-0.34696761904011336;16380;-0.34153263954588453
16390;13.9530621;16390;112.759789;16390;74.15998;16390;108.035522;16390;400.7421;16390;151.396225;16390;-0.34576897498593812;16390;-0.34263130588702051
16400;14.0385141;16400;112.771996;16400;74.15998;16400;108.096558;16400;400.5444;16400;151.469467;16400;-0.34488044243592386;16400;-0.34202093569750058
16410;14.0140991;16410;112.894073;16410;74.08673;16410;108.145393;16410;400.4258;16410;151.384018;16410;-0.34603285946647139;16410;-0.34287545396282848
16420;14.0507221;16420;112.857445;16420;74.20881;16420;108.084351;16420;400.3072;16420;151.481674;16420;-0.34649532731485383;16420;-0.3418988616595966
16430;14.0629292;16430;112.735374;16430;74.20881;16430;108.120972;16430;400.26767;16430;151.432846;16430;-0.34858252897135833;16430;-0.3418988616595966
16440;14.0507221;16440;112.588882;16440;74.24543;16440;108.120972;16440;400.069977;16440;151.33519;16440;-0.34771279806534416;16440;-0.34232612079226055
16450;14.0263071;16450;112.686546;16450;74.33088;16450;108.169807;16450;399.8723;16450;151.396225;16450;-0.34701231561097429;16450;-0.3427533799249245
16460;14.0140991;16460;112.857445;16460;74.40413;16460;108.108765;16460;399.714172;16460;151.33519;16460;-0.34745503419263618;16460;-0.34293649098178047
16470;14.0263071;16470;112.894073;16470;74.48958;16470;108.145393;16470;399.516479;16470;151.396225;16470;-0.34662871976302895;16470;-0.3426923429059725
16480;14.0263071;16480;112.79641;16480;74.4163361;16480;108.218636;16480;399.279266;16480;151.322983;16480;-0.34504965166232604;16480;-0.34397412030396435
16490;14.0629292;16490;112.771996;16490;74.4163361;16490;108.255257;16490;399.2002;16490;151.3474;16490;-0.34642445817591344;16490;-0.34318063905758844
16500;14.0263071;16500;112.747581;16500;74.4163361;16500;108.169807;16500;398.962982;16500;151.3474;16500;-0.34484221740714727;16500;-0.34293649098178047
16510;14.0507221;16510;112.833031;16510;74.35529;16510;108.035522;16510;398.76532;16510;151.432846;16510;-0.34405854966315708;16510;-0.34171575060274051
16520;14.0995512;16520;112.9429;16520;74.40413;16520;108.096558;16520;398.6467;16520;151.371811;16520;-0.34512061482148021;16520;-0.34238715781121254
16530;14.0873442;16530;112.881866;16530;74.379715;16530;108.169807;16530;398.5281;16530;151.396225;16530;-0.34566272366242057;16530;-0.3427533799249245
16540;14.1239662;16540;112.955109;16540;74.31867;16540;108.206429;16540;398.449036;16540;151.396225;16540;-0.34727529724228418;16540;-0.34311960203863645
16550;14.1117592;16550;112.845238;16550;74.34309;16550;108.218636;16550;398.093231;16550;151.384018;16550;-0.34328226839690235;16550;-0.34238715781121254
16560;14.0385141;16560;112.833031;16560;74.35529;16560;108.145393;16560;397.9351;16560;151.420639;16560;-0.34314234831833218;16560;-0.34195989867854859
16570;14.0263071;16570;112.881866;16570;74.31867;16570;108.108765;16570;397.856018;16570;151.408432;16570;-0.34472400006163845;16570;-0.34336375011444442
16580;14.0140991;16580;112.9429;16580;74.29426;16580;108.206429;16580;397.7374;16580;151.420639;16580;-0.34552819297538528;16580;-0.34263130588702051
16590;14.0873442;16590;112.857445;16590;74.2210159;16590;108.255257;16590;397.579254;16590;151.3474;16590;-0.34545603018802146;16590;-0.34238715781121254
16600;14.1850033;16600;112.71096;16600;74.24543;16600;108.194221;16600;397.342041;16600;151.481674;16600;-0.34334182641758554;16600;-0.34128849147007656
16610;14.1117592;16610;112.735374;16610;74.20881;16610;108.182014;16610;397.144379;16610;151.371811;16610;-0.34280713478446478;16610;-0.34214300973540457
16620;14.0263071;16620;112.771996;16620;74.0379;16620;108.133186;16620;397.0653;16620;151.469467;16620;-0.34413407715755279;16620;-0.34202093569750058
16630;14.0873442;16630;112.857445;16630;74.06232;16630;108.206429;16630;396.907166;16630;151.5305;16630;-0.34412726964885887;16630;-0.3427533799249245
16640;14.1239662;16640;112.808617;16640;74.12335;16640;108.182014;16640;396.749023;16640;151.408432;16640;-0.34421605620830231;16640;-0.34214300973540457
16650;14.1117592;16650;112.833031;16650;74.14777;16650;108.133186;16650;396.590881;16650;151.432846;16650;-0.34415622242542016;16650;-0.34122745445112457
16660;14.1361732;16660;112.845238;16660;74.13557;16660;108.218636;16660;396.432739;16660;151.5305;16660;-0.3439236098040766;16660;-0.34183782464064461
16670;14.0873442;16670;112.894073;16670;74.08673;16670;108.206429;16670;396.314117;16670;151.493881;16670;-0.34478120363209669;16670;-0.34134952848902855
16680;13.96527;16680;112.845238;16680;74.09894;16680;108.108765;16680;396.155975;16680;151.432846;16680;-0.34473920362751675;16680;-0.3417767876216925
16690;14.1239662;16690;112.845238;16690;74.08673;16690;108.035522;16690;395.997833;16690;151.554916;16690;-0.3444272452619096;16690;-0.34128849147007656
16700;14.1727962;16700;112.771996;16700;74.08673;16700;107.950073;16700;395.918762;16700;151.420639;16700;-0.34598015038046342;16700;-0.34195989867854859
