Name;YT Scope Project;
File;C:\Users\Tobno\Desktop\SinusTests\JibFricRetake.csv;
Starttime of export;134227056435130000;fredag 8. mai 2026;11:20:43.513
Endtime of export;134227057266530000;fredag 8. mai 2026;11:22:06.653


Name;fXRef_mm;Name;fXReal_mm;Name;fError_mm;Name;fXDotRef;Name;fU_FF;Name;fU_PID;Name;fPs_bar;Name;fJib_Pa_bar;Name;fJib_Pb_bar;Name;fJib_Pa_Cyl_bar;Name;fJib_Pb_Cyl_bar
76960;320.278717;76960;321.881561;76960;-1.60284436;76960;-0.030763191675583019;76960;-0.9135491;76960;-0.0320568867;76960;149.076813;76960;24.0974159;76960;134.623245;76960;87.47826;76960;129.007843
76970;319.971;76970;321.610016;76970;-1.63901663;76970;-0.030783054138881126;76970;-0.9201005;76970;-0.0327803344;76970;149.015778;76970;23.9997559;76970;134.611038;76970;87.5637054;76970;129.1055
76980;319.6631;76980;321.299652;76980;-1.6365869;76980;-0.03080261278586318;76980;-0.921904564;76980;-0.0327317379;76980;149.0524;76980;23.9631329;76980;134.647659;76980;87.66137;76980;129.068878
76990;319.35495;76990;320.9893;76990;-1.63434577;76990;-0.030821867423493271;76990;-0.9236896;76990;-0.0326869152;76990;149.003571;76990;24.02417;76990;134.598831;76990;87.7590256;76990;129.129913
77000;319.046631;77000;320.678925;77000;-1.63229036;77000;-0.03084081786173588;77000;-0.9112094;77000;-0.0326458067;77000;149.076813;77000;24.1828671;77000;134.525589;77000;87.73461;77000;129.166534
77010;318.738129;77010;320.407349;77010;-1.66921473;77010;-0.030859463913557809;77010;-0.9117193;77010;-0.0333842933;77010;149.08902;77010;24.2439041;77010;134.525589;77010;87.53929;77010;129.14212
77020;318.429443;77020;319.9806;77020;-1.55112863;77020;-0.030877805394930093;77020;-0.9289261;77020;-0.0310225729;77020;149.113434;77020;24.146244;77020;134.7087;77020;87.53929;77020;129.166534
77030;318.120575;77030;319.6702;77030;-1.54961061;77030;-0.030895842124829685;77030;-0.9257159;77030;-0.0309922136;77030;149.259933;77030;24.158453;77030;134.806366;77030;87.61253;77030;129.239777
77040;317.811523;77040;319.3598;77040;-1.54826617;77040;-0.030913573925241376;77040;-0.9373474;77040;-0.0309653226;77040;149.186676;77040;24.073;77040;134.83078;77040;87.57591;77040;129.313034
77050;317.502319;77050;319.127;77050;-1.62469184;77050;-0.030931000621159416;77050;-0.9441889;77050;-0.0324938372;77050;149.137848;77050;24.0607929;77050;134.83078;77050;87.64916;77050;129.349655
77060;317.1929;77060;318.8166;77060;-1.62368655;77060;-0.030948122040589391;77060;-0.9551808;77060;-0.03247373;77060;149.113434;77060;24.2439041;77060;134.891815;77060;87.6369553;77060;129.313034
77070;316.883362;77070;318.467377;77070;-1.58404434;77070;-0.030964938014549786;77070;-0.9623748;77070;-0.0316808857;77070;149.162262;77070;24.3049412;77070;134.989471;77070;87.5515;77070;129.239777
77080;316.5736;77080;318.2346;77080;-1.66096759;77080;-0.030981448377073707;77080;-0.965483665;77080;-0.0332193524;77080;149.0646;77080;24.1828671;77080;134.904022;77080;87.5637054;77080;129.178741
77090;316.263733;77090;318.079376;77090;-1.81565571;77090;-0.030997652965210582;77090;-0.961622953;77090;-0.0363131128;77090;149.101227;77090;24.1950741;77090;134.891815;77090;87.74682;77090;129.22757
77100;315.953674;77100;317.730164;77100;-1.77649;77100;-0.031013551619027632;77100;-0.9445309;77100;-0.0355298;77100;149.21109;77100;24.2439041;77100;134.83078;77100;87.77123;77100;129.22757
77110;315.643463;77110;317.342133;77110;-1.69867122;77110;-0.031029144181611592;77110;-0.9434781;77110;-0.0339734256;77110;149.162262;77110;24.1950741;77110;134.757538;77110;87.58812;77110;129.203156
77120;315.333069;77120;317.0705;77120;-1.73741162;77120;-0.031044430499070137;77120;-0.969291866;77120;-0.0347482339;77120;149.076813;77120;24.2805252;77120;134.891815;77120;87.68578;77120;129.313034
77130;315.022552;77130;316.721252;77130;-1.69868946;77130;-0.031059410420533513;77130;-0.9824074;77130;-0.033973787;77130;149.113434;77130;24.3049412;77130;135.0261;77130;87.69799;77130;129.361862
77140;314.711884;77140;316.488434;77140;-1.77652562;77140;-0.031074083798155933;77140;-0.9710132;77140;-0.03553051;77140;149.186676;77140;24.21949;77140;134.989471;77140;87.61253;77140;129.361862
77150;314.4011;77150;316.177979;77150;-1.77689183;77150;-0.031088450487117062;77150;-0.972536445;77150;-0.0355378352;77150;149.113434;77150;24.1828671;77150;134.916229;77150;87.60033;77150;129.325241
77160;314.090118;77160;315.906342;77160;-1.81620157;77160;-0.031102510345623516;77160;-0.97403264;77160;-0.03632403;77160;149.198883;77160;24.1950741;77160;135.001678;77160;87.64916;77160;129.28862
77170;313.779022;77170;315.6735;77170;-1.89445364;77170;-0.031116263234910138;77170;-0.9726525;77170;-0.0378890745;77170;149.174469;77170;24.1828671;77170;134.95285;77170;87.67358;77170;129.349655
77180;313.4678;77180;315.2854;77180;-1.81760693;77180;-0.031129709019241489;77180;-0.979829252;77180;-0.03635214;77180;149.162262;77180;24.1950741;77180;134.989471;77180;87.58812;77180;129.276413
77190;313.156433;77190;315.013763;77190;-1.85731125;77190;-0.031142847565913085;77190;-0.9684243;77190;-0.0371462256;77190;149.2355;77190;24.146244;77190;134.95285;77190;87.5637054;77190;129.178741
77200;312.84494;77200;314.664459;77200;-1.81952262;77200;-0.031155678745252789;77200;-0.9782953;77200;-0.03639045;77200;149.113434;77200;24.2683182;77200;134.904022;77200;87.58812;77200;129.22757
77210;312.533325;77210;314.3928;77210;-1.85947406;77210;-0.031168202430622044;77210;-0.979645669;77210;-0.0371894836;77210;149.150055;77210;24.4270153;77210;134.940643;77210;87.6369553;77210;129.22757
77220;312.2216;77220;314.0823;77220;-1.86073458;77220;-0.031180418498417108;77220;-0.972382843;77220;-0.0372146927;77220;149.2355;77220;24.1950741;77220;134.95285;77220;87.5637054;77220;129.252
77230;311.909729;77230;313.849457;77230;-1.93973291;77230;-0.031192326828070348;77230;-0.9764897;77230;-0.03879466;77230;149.174469;77230;24.2683182;77230;134.916229;77230;87.58812;77230;129.337448
77240;311.597748;77240;313.500153;77240;-1.90241027;77240;-0.031203927302051342;77240;-0.9924105;77240;-0.038048204;77240;149.0646;77240;24.3171482;77240;134.928436;77240;87.7224045;77240;129.22757
77250;311.285645;77250;313.150848;77250;-1.86519539;77250;-0.031215219805868114;77250;-0.9921678;77250;-0.0373039059;77250;149.137848;77250;24.1828671;77250;134.989471;77250;87.68578;77250;129.203156
77260;310.973419;77260;312.87915;77260;-1.90571177;77260;-0.03122620422806819;77260;-0.9903973;77260;-0.0381142348;77260;149.162262;77260;24.2316971;77260;134.989471;77260;87.66137;77260;129.28862
77270;310.661133;77270;312.607452;77270;-1.94633234;77270;-0.031236880460239775;77270;-0.9991489;77270;-0.0389266461;77270;149.113434;77270;24.17066;77270;135.001678;77270;87.66137;77270;129.28862
77280;310.3487;77280;312.296936;77280;-1.94823956;77280;-0.031247248397012765;77280;-0.9957507;77280;-0.0389647931;77280;149.137848;77280;24.1950741;77280;134.989471;77280;87.64916;77280;129.337448
77290;310.036163;77290;311.98642;77290;-1.95024359;77290;-0.0312573079360598;77290;-0.9820485;77290;-0.0390048735;77290;149.186676;77290;24.2561111;77290;134.916229;77290;87.67358;77290;129.337448
77300;309.723541;77300;311.6371;77300;-1.91352546;77300;-0.0312670589780973;77300;-0.9845629;77300;-0.038270507;77300;149.21109;77300;24.3049412;77300;134.95285;77300;87.74682;77300;129.28862
77310;309.410828;77310;311.326538;77310;-1.91571307;77310;-0.0312765014268864;77310;-1;77310;-0.03831426;77310;149.21109;77310;24.3537712;77310;135.099335;77310;87.7224045;77310;129.22757
77320;309.098022;77320;311.093658;77320;-1.99562263;77320;-0.031285635189233968;77320;-0.991027;77320;-0.0399124548;77320;149.247711;77320;24.3415623;77320;135.0261;77320;87.66137;77320;129.337448
77330;308.785126;77330;310.666656;77330;-1.88152981;77330;-0.03129446017499344;77330;-0.9846329;77330;-0.0376306;77330;149.21109;77330;24.3049412;77330;134.928436;77330;87.61253;77330;129.361862
77340;308.472137;77340;310.433746;77340;-1.96160746;77340;-0.031302976297065778;77340;-0.9812095;77340;-0.03923215;77340;149.259933;77340;24.21949;77340;134.940643;77340;87.58812;77340;129.28862
77350;308.159058;77350;310.162018;77350;-2.00294662;77350;-0.0313111834714003;77350;-1;77350;-0.04005893;77350;149.150055;77350;24.2439041;77350;135.0383;77350;87.6369553;77350;129.374069
77360;307.845917;77360;309.85144;77360;-2.00554228;77360;-0.031319081616995488;77360;-1;77360;-0.0401108451;77360;149.162262;77360;24.3415623;77360;135.099335;77360;87.66137;77360;129.447311
77370;307.532684;77370;309.5797;77370;-2.04703045;77370;-0.031326670655899856;77370;-1;77370;-0.0409406126;77370;149.113434;77370;24.2439041;77370;134.928436;77370;87.57591;77370;129.276413
77380;307.2194;77380;309.269135;77380;-2.049768;77380;-0.031333950513212638;77380;-0.9759667;77380;-0.04099536;77380;149.2355;77380;24.17066;77380;134.842987;77380;87.5637054;77380;129.154327
77390;306.906;77390;308.919769;77390;-2.0137496;77390;-0.031340921117084593;77390;-0.9738893;77390;-0.0402749926;77390;149.296555;77390;24.21949;77390;134.879608;77390;87.60033;77390;129.252
77400;306.59256;77400;308.6092;77400;-2.01661515;77400;-0.031347582398718661;77400;-0.991944551;77400;-0.0403323025;77400;149.186676;77400;24.3049412;77400;134.916229;77400;87.5515;77400;129.325241
77410;306.279053;77410;308.376251;77410;-2.09718657;77410;-0.031353934292370704;77410;-1;77410;-0.0419437326;77410;149.198883;77410;24.3171482;77410;135.013885;77410;87.67358;77410;129.252
77420;305.965485;77420;308.026825;77420;-2.061346;77420;-0.031359976735350084;77420;-1;77420;-0.04122692;77420;149.150055;77420;24.2316971;77420;135.0261;77420;87.77123;77420;129.337448
77430;305.651855;77430;307.716248;77430;-2.064382;77430;-0.031365709668020318;77430;-1;77430;-0.041287642;77430;149.08902;77430;24.2316971;77430;134.879608;77430;87.68578;77430;129.374069
77440;305.338165;77440;307.40564;77440;-2.0674684;77440;-0.031371133033799695;77440;-0.991584241;77440;-0.04134937;77440;149.08902;77440;24.2561111;77440;134.794159;77440;87.58812;77440;129.28862
77450;305.024445;77450;307.211517;77450;-2.18707919;77450;-0.031376246779161766;77450;-0.996636748;77450;-0.0437415838;77450;149.2355;77450;24.2561111;77450;134.977264;77450;87.57591;77450;129.349655
77460;304.710663;77460;306.978546;77460;-2.26791143;77460;-0.031381050853635947;77460;-1;77460;-0.04535823;77460;149.137848;77460;24.1950741;77460;134.989471;77460;87.5515;77460;129.2642
77470;304.39682;77470;306.667938;77470;-2.271134;77470;-0.03138554520980795;77470;-0.9961741;77470;-0.045422677;77470;149.150055;77470;24.2561111;77470;134.879608;77470;87.49046;77470;129.276413
77480;304.082947;77480;306.279663;77480;-2.19673967;77480;-0.0313897298033203;77480;-0.9819421;77480;-0.0439347923;77480;149.2355;77480;24.3171482;77480;134.842987;77480;87.50267;77480;129.203156
77490;303.769;77490;305.969055;77490;-2.20003366;77490;-0.031393604592872736;77490;-0.99259;77490;-0.044000674;77490;149.2355;77490;24.2683182;77490;134.928436;77490;87.51488;77490;129.14212
77500;303.455078;77500;305.697266;77500;-2.24218869;77500;-0.031397169540222661;77500;-0.9989887;77500;-0.04484377;77500;149.186676;77500;24.3293552;77500;134.928436;77500;87.57591;77500;129.166534
77510;303.141083;77510;305.270142;77510;-2.12905526;77510;-0.031400424610185482;77510;-1;77510;-0.0425811075;77510;149.186676;77510;24.3293552;77510;134.989471;77510;87.61253;77510;129.190948
77520;302.827057;77520;304.998322;77520;-2.17126465;77520;-0.031403369770634973;77520;-0.993674338;77520;-0.04342529;77520;149.308762;77520;24.2683182;77520;135.001678;77520;87.66137;77520;129.203156
77530;302.513;77530;304.804169;77530;-2.29115939;77530;-0.031406004992503594;77530;-0.988060355;77530;-0.0458231866;77530;149.272141;77530;24.1950741;77530;134.916229;77530;87.7224045;77530;129.081085
77540;302.198944;77540;304.49353;77540;-2.294583;77540;-0.031408330249782762;77540;-1;77540;-0.04589166;77540;149.150055;77540;24.3171482;77540;134.891815;77540;87.7224045;77540;129.129913
77550;301.884857;77550;304.144043;77550;-2.259191;77550;-0.031410345519523125;77550;-0.9959464;77550;-0.0451838225;77550;149.101227;77550;24.3659782;77550;134.806366;77550;87.67358;77550;129.22757
77560;301.57074;77560;303.872223;77560;-2.30147648;77560;-0.031412050781834795;77560;-0.99464047;77560;-0.04602953;77560;149.296555;77560;24.3049412;77560;134.989471;77560;87.66137;77560;129.252
77570;301.2566;77570;303.639221;77570;-2.38260651;77570;-0.031413446019887506;77570;-1;77570;-0.04765213;77570;149.150055;77570;24.2439041;77570;135.001678;77570;87.7590256;77570;129.22757
77580;300.942474;77580;303.328552;77580;-2.38607836;77580;-0.031414531219910835;77580;-1;77580;-0.04772157;77580;148.979156;77580;24.2439041;77580;134.757538;77580;87.7224045;77580;129.276413
77590;300.628326;77590;303.017883;77590;-2.38955426;77590;-0.031415306371194288;77590;-0.998006344;77590;-0.0477910824;77590;149.174469;77590;24.2316971;77590;134.891815;77590;87.67358;77590;129.2642
77600;300.314148;77600;302.746033;77600;-2.431866;77600;-0.031415771466087442;77600;-1;77600;-0.04863732;77600;149.186676;77600;24.0485859;77600;135.0505;77600;87.74682;77600;129.252
77610;300;77610;302.474182;77610;-2.474177;77610;-0.03141592649999999;77610;-1;77610;-0.0494835377;77610;149.003571;77610;24.134037;77610;134.818573;77610;87.68578;77610;129.239777
77620;299.685852;77620;302.085815;77620;-2.39997435;77620;-0.031415771471401815;77620;-1;77620;-0.0479994863;77620;148.966949;77620;24.3171482;77620;134.891815;77620;87.66137;77620;129.166534
77630;299.371674;77630;301.813965;77630;-2.442272;77630;-0.031415306381822987;77630;-1;77630;-0.04884544;77630;149.174469;77630;24.2439041;77630;134.977264;77630;87.67358;77630;129.166534
77640;299.057526;77640;301.503265;77640;-2.44572163;77640;-0.031414531235853756;77640;-0.9788942;77640;-0.0489144325;77640;149.186676;77640;24.17066;77640;134.745316;77640;87.68578;77640;129.239777
77650;298.7434;77650;301.114868;77650;-2.37147951;77650;-0.031413446041144488;77650;-0.9859577;77650;-0.04742959;77650;149.076813;77650;24.3049412;77650;134.696487;77650;87.68578;77650;129.276413
77660;298.42926;77660;300.804169;77660;-2.37489557;77660;-0.031412050808405624;77660;-0.975804567;77660;-0.04749791;77660;149.150055;77660;24.3903923;77660;134.68428;77660;87.69799;77660;129.252
77670;298.115173;77670;300.571136;77670;-2.45597053;77670;-0.031410345551407544;77670;-0.970055044;77670;-0.04911941;77670;149.247711;77670;24.3659782;77670;134.733109;77670;87.68578;77670;129.276413
77680;297.801056;77680;300.2604;77680;-2.459343;77680;-0.031408330286980458;77680;-0.989782631;77680;-0.04918686;77680;149.076813;77680;24.2561111;77680;134.733109;77680;87.57591;77680;129.154327
77690;297.487;77690;299.83316;77690;-2.34616446;77690;-0.031406005035014194;77690;-0.9969624;77690;-0.04692329;77690;149.101227;77690;24.3415623;77690;134.818573;77690;87.5637054;77690;129.154327
77700;297.172943;77700;299.638947;77700;-2.46600342;77700;-0.031403369818458066;77700;-0.9819778;77700;-0.0493200719;77700;149.247711;77700;24.3903923;77700;134.842987;77700;87.6369553;77700;129.252
77710;296.858917;77710;299.328217;77710;-2.46928549;77710;-0.031400424663320589;77710;-0.985991955;77710;-0.04938571;77710;149.174469;77710;24.21949;77710;134.806366;77710;87.68578;77710;129.22757
77720;296.544952;77720;299.134;77720;-2.58906031;77720;-0.031397169598669256;77720;-0.9885561;77720;-0.0517812036;77720;149.174469;77720;24.21949;77720;134.83078;77720;87.82006;77720;129.178741
77730;296.231;77730;298.745575;77730;-2.5145812;77730;-0.031393604656630249;77730;-1;77730;-0.0502916239;77730;149.101227;77730;24.2561111;77730;134.879608;77730;87.77123;77730;129.1055
77740;295.917053;77740;298.5125;77740;-2.59543419;77740;-0.03138972987238809;77740;-0.986280739;77740;-0.051908683;77740;149.247711;77740;24.2439041;77740;134.891815;77740;87.67358;77740;129.129913
77750;295.60318;77750;298.2406;77750;-2.637399;77750;-0.03138554528418535;77750;-0.9702253;77750;-0.05274798;77750;149.284348;77750;24.2561111;77750;134.794159;77750;87.7224045;77750;129.1055
77760;295.289368;77760;297.891;77760;-2.6016252;77760;-0.031381050933322219;77760;-0.981006861;77760;-0.0520325042;77760;149.198883;77760;24.3659782;77760;134.806366;77760;87.68578;77760;129.14212
77770;294.9756;77770;297.463684;77770;-2.48810554;77770;-0.031376246864156132;77770;-0.992150664;77770;-0.04976211;77770;149.150055;77770;24.4026;77770;134.8552;77770;87.60033;77770;129.1055
77780;294.661835;77780;297.191742;77780;-2.529915;77780;-0.031371133124101294;77780;-0.994563639;77780;-0.0505983;77780;149.113434;77780;24.2805252;77780;134.842987;77780;87.57591;77780;128.983429
77790;294.348145;77790;296.91983;77790;-2.571668;77790;-0.03136570976362827;77790;-0.9793586;77790;-0.05143336;77790;149.247711;77790;24.2439041;77790;134.8552;77790;87.68578;77790;129.044464
77800;294.034515;77800;296.5702;77800;-2.535664;77800;-0.031359976836263445;77800;-0.9801717;77800;-0.0507132821;77800;149.2355;77800;24.3537712;77800;134.8552;77800;87.82006;77800;129.14212
77810;293.720947;77810;296.3371;77810;-2.6161418;77810;-0.031353934398588482;77810;-0.9896846;77810;-0.0523228347;77810;149.101227;77810;24.3903923;77810;134.806366;77810;87.82006;77810;129.190948
77820;293.40744;77820;296.0263;77820;-2.61885548;77820;-0.031347582510239808;77820;-0.9889851;77820;-0.05237711;77820;149.186676;77820;24.2561111;77820;134.891815;77820;87.64916;77820;129.166534
77830;293.094;77830;295.832062;77830;-2.73804927;77830;-0.031340921233908;77830;-0.9926939;77830;-0.0547609851;77830;149.150055;77830;24.2683182;77830;134.891815;77830;87.61253;77830;129.22757
77840;292.78064;77840;295.598938;77840;-2.81832218;77840;-0.031333950635337157;77840;-0.9979275;77840;-0.0563664436;77840;149.015778;77840;24.2316971;77840;134.806366;77840;87.58812;77840;129.361862
77850;292.467316;77850;295.365845;77850;-2.898521;77850;-0.031326670783324274;77850;-0.9751931;77850;-0.05797042;77850;149.2355;77850;24.1828671;77850;134.842987;77850;87.58812;77850;129.28862
77860;292.154083;77860;295.016174;77860;-2.86208725;77860;-0.031319081749718557;77860;-0.9992893;77860;-0.0572417453;77860;149.08902;77860;24.21949;77860;134.904022;77860;87.69799;77860;129.252
77870;291.840942;77870;294.7442;77870;-2.90327454;77870;-0.0313111836094207;77870;-1;77870;-0.05806549;77870;148.991364;77870;24.2805252;77870;134.891815;77870;87.6369553;77870;129.22757
77880;291.527863;77880;294.316833;77880;-2.78896451;77880;-0.031302976440382164;77880;-0.97834146;77880;-0.05577929;77880;149.101227;77880;24.3293552;77880;134.757538;77880;87.53929;77880;129.081085
77890;291.214874;77890;293.967163;77890;-2.752269;77890;-0.031294460323604389;77890;-0.9846329;77890;-0.0550453775;77890;149.162262;77890;24.2316971;77890;134.879608;77890;87.61253;77890;129.178741
77900;290.901978;77900;293.811737;77900;-2.90975285;77900;-0.03128563534313801;77900;-0.989542246;77900;-0.05819506;77900;149.0646;77900;24.2439041;77900;134.83078;77900;87.7224045;77900;129.166534
77910;290.589172;77910;293.4232;77910;-2.83401585;77910;-0.031276501586082028;77910;-0.9885349;77910;-0.056680318;77910;149.0646;77910;24.3049412;77910;134.83078;77910;87.67358;77910;129.129913
77920;290.276459;77920;293.112335;77920;-2.83588958;77920;-0.031267059142582918;77920;-1;77920;-0.05671779;77920;149.0524;77920;24.21949;77920;134.940643;77920;87.7224045;77920;129.239777
77930;289.963837;77930;292.801483;77930;-2.837662;77930;-0.0312573081058338;77930;-1;77930;-0.05675324;77930;149.0646;77930;24.3049412;77930;134.977264;77930;87.74682;77930;129.239777
77940;289.6513;77940;292.490631;77940;-2.83933;77940;-0.031247248572073474;77940;-0.9710105;77940;-0.0567866;77940;149.272141;77940;24.3537712;77940;134.916229;77940;87.60033;77940;129.28862
77950;289.3389;77950;292.179779;77950;-2.84089041;77950;-0.031236880640585465;77950;-0.9589725;77950;-0.05681781;77950;149.259933;77950;24.158453;77950;134.806366;77950;87.50267;77950;129.313034
77960;289.026581;77960;291.868927;77960;-2.84234047;77960;-0.031226204413697087;77960;-0.963293552;77960;-0.05684681;77960;149.2355;77960;24.1950741;77960;134.83078;77960;87.60033;77960;129.2642
77970;288.714355;77970;291.635773;77970;-2.921395;77970;-0.031215219996778367;77970;-0.951482;77970;-0.0584279;77970;149.186676;77970;24.2805252;77970;134.68428;77970;87.66137;77970;129.129913
77980;288.402283;77980;291.3249;77980;-2.92261577;77980;-0.031203927498241087;77980;-0.9516665;77980;-0.0584523156;77980;149.247711;77980;24.2805252;77980;134.757538;77980;87.67358;77980;129.007843
77990;288.0903;77990;291.091736;77990;-3.00143743;77990;-0.031192327029537628;77990;-0.9557905;77990;-0.06002875;77990;149.284348;77990;24.2683182;77990;134.842987;77990;87.68578;77990;129.02005
78000;287.7784;78000;290.741974;78000;-2.963556;78000;-0.031180418705159942;78000;-0.970975459;78000;-0.05927112;78000;149.113434;78000;24.2316971;78000;134.818573;78000;87.7224045;78000;129.129913
78010;287.466675;78010;290.46994;78010;-3.00327039;78010;-0.031168202642638393;78010;-0.9725006;78010;-0.06006541;78010;149.027985;78010;24.21949;78010;134.757538;78010;87.69799;78010;129.190948
78020;287.15506;78020;290.159058;78020;-3.003995;78020;-0.031155678962540571;78020;-0.9669836;78020;-0.0600799;78020;149.101227;78020;24.21949;78020;134.794159;78020;87.6369553;78020;129.093292
78030;286.843567;78030;289.848145;78030;-3.00458717;78030;-0.031142847788470152;78030;-0.965646267;78030;-0.0600917451;78030;149.150055;78030;24.3049412;78030;134.842987;78030;87.68578;78030;129.14212
78040;286.5322;78040;289.537262;78040;-3.00504446;78040;-0.03112970924706563;78040;-0.967048943;78040;-0.060100887;78040;149.076813;78040;24.3171482;78040;134.794159;78040;87.73461;78040;129.22757
78050;286.220978;78050;289.226349;78050;-3.00536323;78050;-0.031116263467999127;78050;-0.948177338;78050;-0.0601072647;78050;149.162262;78050;24.4026;78050;134.7209;78050;87.74682;78050;129.22757
78060;285.909882;78060;288.9154;78060;-3.00554061;78060;-0.031102510583975024;78060;-0.9455212;78060;-0.0601108149;78060;149.186676;78060;24.3659782;78060;134.733109;78060;87.80785;78060;129.129913
78070;285.598938;78070;288.526764;78070;-2.92784238;78070;-0.031088450730728755;78070;-0.946726561;78070;-0.0585568473;78070;149.247711;78070;24.2805252;78070;134.818573;78070;87.78344;78070;129.02005
78080;285.288116;78080;288.293579;78080;-3.00545931;78080;-0.0310740840470254;78080;-0.942734241;78080;-0.0601091869;78080;149.162262;78080;24.3049412;78080;134.7087;78080;87.69799;78080;129.044464
78090;284.977448;78090;287.982635;78090;-3.00519443;78090;-0.0310594106746583;78090;-0.9451597;78090;-0.0601038858;78090;149.076813;78090;24.21949;78090;134.659866;78090;87.5637054;78090;129.129913
78100;284.666931;78100;287.710571;78100;-3.04364324;78100;-0.031044430758447754;78100;-0.938580632;78100;-0.0608728677;78100;149.21109;78100;24.2561111;78100;134.745316;78100;87.6369553;78100;129.056671
78110;284.356567;78110;287.399628;78110;-3.04306865;78110;-0.031029144446239446;78110;-0.947372258;78110;-0.0608613752;78110;149.198883;78110;24.3049412;78110;134.83078;78110;87.83227;78110;129.154327
78120;284.046356;78120;287.010925;78120;-2.96459651;78120;-0.031013551888903142;78120;-0.96189034;78120;-0.05929193;78120;149.027985;78120;24.2561111;78120;134.806366;78120;87.80785;78120;129.154327
78130;283.7363;78130;286.699982;78130;-2.963698;78130;-0.030997653240331057;78130;-0.964389145;78130;-0.05927396;78130;148.991364;78130;24.3049412;78130;134.806366;78130;87.74682;78130;128.983429
78140;283.4264;78140;286.505646;78140;-3.07924438;78140;-0.030981448657436444;78140;-0.9572237;78140;-0.0615848862;78140;149.08902;78140;24.3415623;78140;134.8552;78140;87.68578;78140;129.056671
78150;283.116669;78150;286.194672;78150;-3.078013;78150;-0.030964938300152019;78150;-0.9637611;78150;-0.06156026;78150;149.0524;78150;24.2561111;78150;134.891815;78150;87.66137;78150;129.081085
78160;282.8071;78160;285.8837;78160;-3.07660961;78160;-0.0309481223314283;78160;-0.9592615;78160;-0.0615321919;78160;149.162262;78160;24.2683182;78160;134.977264;78160;87.6369553;78160;129.081085
78170;282.4977;78170;285.650482;78170;-3.15277529;78170;-0.030931000917232148;78170;-0.9390351;78170;-0.06305551;78170;149.2355;78170;24.3293552;78170;134.879608;78170;87.61253;78170;129.129913
78180;282.188477;78180;285.3395;78180;-3.15102029;78180;-0.030913574226544973;78180;-0.9348192;78180;-0.06302041;78180;149.198883;78180;24.2316971;78180;134.818573;78180;87.69799;78180;129.190948
78190;281.879425;78190;285.067383;78190;-3.18795729;78190;-0.03089584243136121;78190;-0.934377432;78190;-0.06375915;78190;149.186676;78190;24.1828671;78190;134.818573;78190;87.67358;78190;129.166534
78200;281.570557;78200;284.717529;78200;-3.1469636;78200;-0.030877805706686488;78200;-0.9534387;78200;-0.06293927;78200;149.113434;78200;24.3049412;78200;134.940643;78200;87.67358;78200;129.1055
78210;281.261871;78210;284.4454;78210;-3.18353057;78210;-0.030859464230536007;78210;-0.9475872;78210;-0.06367061;78210;149.198883;78210;24.4392223;78210;134.989471;78210;87.74682;78210;129.14212
78220;280.953369;78220;284.173279;78220;-3.21990848;78220;-0.030840818183932764;78220;-0.9206183;78220;-0.06439817;78220;149.247711;78220;24.3415623;78220;134.794159;78220;87.73461;78220;129.190948
78230;280.64505;78230;283.784515;78230;-3.13946676;78230;-0.030821867750905653;78230;-0.9298297;78230;-0.0627893358;78230;149.137848;78230;24.2805252;78230;134.794159;78230;87.64916;78230;129.2642
78240;280.336945;78240;283.55127;78240;-3.214332;78240;-0.030802613118487851;78240;-0.9485381;78240;-0.06428664;78240;149.027985;78240;24.2805252;78240;134.879608;78240;87.6369553;78240;129.2642
78250;280.029;78250;283.318;78250;-3.28900027;78250;-0.030783054476714762;78250;-0.924945951;78250;-0.06578001;78250;149.198883;78250;24.3049412;78250;134.842987;78250;87.6369553;78250;129.28862
78260;279.721283;78260;282.9681;78260;-3.24683571;78260;-0.030763192018622324;78260;-0.9255378;78260;-0.06493671;78260;149.027985;78260;24.3293552;78260;134.696487;78260;87.58812;78260;129.239777
78270;279.413727;78270;282.5793;78270;-3.16558576;78270;-0.030743025940244938;78270;-0.929825246;78270;-0.06331172;78270;149.003571;78270;24.3049412;78270;134.733109;78270;87.57591;78270;129.190948
78280;279.1064;78280;282.3072;78280;-3.200762;78280;-0.030722556440613676;78280;-0.9087503;78280;-0.06401524;78280;149.21109;78280;24.3171482;78280;134.745316;78280;87.6369553;78280;129.252
78290;278.7993;78290;281.957245;78290;-3.15796828;78290;-0.030701783721754257;78290;-0.9162419;78290;-0.06315937;78290;149.174469;78290;24.2683182;78290;134.806366;78290;87.66137;78290;129.22757
78300;278.492371;78300;281.723969;78300;-3.23160028;78300;-0.030680707988684986;78300;-0.9096459;78300;-0.064632006;78300;149.21109;78300;24.2439041;78300;134.794159;78300;87.67358;78300;129.14212
78310;278.185669;78310;281.4518;78310;-3.266136;78310;-0.030659329449414886;78310;-0.9100581;78310;-0.06532272;78310;149.198883;78310;24.2805252;78310;134.806366;78310;87.58812;78310;129.1055
78320;277.879181;78320;281.218536;78320;-3.33933353;78320;-0.030637648314941458;78320;-0.917543232;78320;-0.06678667;78320;149.174469;78320;24.4026;78320;134.879608;78320;87.57591;78320;129.190948
78330;277.572937;78330;280.8686;78330;-3.2956636;78330;-0.030615664799248793;78330;-0.9084819;78330;-0.0659132749;78330;149.150055;78330;24.4148083;78330;134.781952;78330;87.68578;78330;129.239777
